# time  numeric_E1  refQ6_E1  refQ12_E1  refQ24_E1  refQ48_E1  refQ96_E1  errQ6_E1  errQ12_E1  errQ24_E1  errQ48_E1  errQ96_E1  deltaQuadratureQ6_Q96_E1  deltaQuadratureQ12_Q96_E1  deltaQuadratureQ24_Q96_E1  deltaQuadratureQ48_Q96_E1  numeric_E2  refQ6_E2  refQ12_E2  refQ24_E2  refQ48_E2  refQ96_E2  errQ6_E2  errQ12_E2  errQ24_E2  errQ48_E2  errQ96_E2  deltaQuadratureQ6_Q96_E2  deltaQuadratureQ12_Q96_E2  deltaQuadratureQ24_Q96_E2  deltaQuadratureQ48_Q96_E2  numeric_E3  refQ6_E3  refQ12_E3  refQ24_E3  refQ48_E3  refQ96_E3  errQ6_E3  errQ12_E3  errQ24_E3  errQ48_E3  errQ96_E3  deltaQuadratureQ6_Q96_E3  deltaQuadratureQ12_Q96_E3  deltaQuadratureQ24_Q96_E3  deltaQuadratureQ48_Q96_E3  numeric_E4  refQ6_E4  refQ12_E4  refQ24_E4  refQ48_E4  refQ96_E4  errQ6_E4  errQ12_E4  errQ24_E4  errQ48_E4  errQ96_E4  deltaQuadratureQ6_Q96_E4  deltaQuadratureQ12_Q96_E4  deltaQuadratureQ24_Q96_E4  deltaQuadratureQ48_Q96_E4  numeric_E5  refQ6_E5  refQ12_E5  refQ24_E5  refQ48_E5  refQ96_E5  errQ6_E5  errQ12_E5  errQ24_E5  errQ48_E5  errQ96_E5  deltaQuadratureQ6_Q96_E5  deltaQuadratureQ12_Q96_E5  deltaQuadratureQ24_Q96_E5  deltaQuadratureQ48_Q96_E5
1.03699530e-01  -3.35679813e-08  1.57719669e-17  -6.33656781e-18  1.55084414e-18  3.52519875e-18  3.67713585e-18  3.35679814e-08  3.35679813e-08  3.35679813e-08  3.35679813e-08  3.35679813e-08  1.20948311e-17  1.00137037e-17  2.12629171e-18  1.51937105e-19  -2.17252725e-08  -1.77606126e-17  6.97809730e-18  -1.34307115e-18  -3.25047995e-18  -3.61638164e-18  2.17252725e-08  2.17252725e-08  2.17252725e-08  2.17252725e-08  2.17252725e-08  1.41442309e-17  1.05944789e-17  2.27331049e-18  3.65901685e-19  -2.40533210e-03  -3.01711627e-03  -2.41006160e-03  -2.41079381e-03  -2.41079381e-03  -2.41079381e-03  6.11784173e-04  4.72950052e-06  5.46171553e-06  5.46171281e-06  5.46171281e-06  6.06322460e-04  7.32212286e-07  2.72094500e-12  1.24032729e-16  3.70227273e-03  3.75769030e-03  3.72611043e-03  3.72611701e-03  3.72611701e-03  3.72611701e-03  5.54175732e-05  2.38376998e-05  2.38442826e-05  2.38442826e-05  2.38442826e-05  3.15732905e-05  6.58282489e-09  1.76941795e-16  5.07406617e-17  -1.09483110e-03  -1.13398021e-03  -1.10247799e-03  -1.10247802e-03  -1.10247802e-03  -1.10247802e-03  3.91491103e-05  7.64688976e-06  7.64692112e-06  7.64692112e-06  7.64692112e-06  3.15021892e-05  3.13544232e-11  1.95156391e-17  4.33680869e-19
1.04260068e-01  -3.36225058e-08  1.57759715e-17  -6.33817668e-18  1.55123791e-18  3.52609381e-18  3.67806949e-18  3.36225058e-08  3.36225058e-08  3.36225058e-08  3.36225058e-08  3.36225058e-08  1.20979020e-17  1.00162462e-17  2.12683158e-18  1.51975682e-19  -2.18160661e-08  -1.77651220e-17  6.97986907e-18  -1.34341216e-18  -3.25130526e-18  -3.61729985e-18  2.18160660e-08  2.18160661e-08  2.18160661e-08  2.18160661e-08  2.18160661e-08  1.41478222e-17  1.05971689e-17  2.27388769e-18  3.65994589e-19  -2.40594792e-03  -3.01788233e-03  -2.41067352e-03  -2.41140592e-03  -2.41140592e-03  -2.41140592e-03  6.11934403e-04  4.72559724e-06  5.45799816e-06  5.45799544e-06  5.45799544e-06  6.06476408e-04  7.32398198e-07  2.72163585e-12  1.24032729e-16  3.70321946e-03  3.75864439e-03  3.72705650e-03  3.72706308e-03  3.72706308e-03  3.72706308e-03  5.54249268e-05  2.38370352e-05  2.38436197e-05  2.38436197e-05  2.38436197e-05  3.15813071e-05  6.58449630e-09  1.76941795e-16  5.07406617e-17  -1.09511120e-03  -1.13426813e-03  -1.10275791e-03  -1.10275794e-03  -1.10275794e-03  -1.10275794e-03  3.91569241e-05  7.64670508e-06  7.64673645e-06  7.64673645e-06  7.64673645e-06  3.15101877e-05  3.13623843e-11  1.95156391e-17  4.33680869e-19
1.04820606e-01  -3.36750229e-08  1.57799751e-17  -6.33978515e-18  1.55163157e-18  3.52698864e-18  3.67900289e-18  3.36750229e-08  3.36750229e-08  3.36750229e-08  3.36750229e-08  3.36750229e-08  1.21009722e-17  1.00187880e-17  2.12737132e-18  1.52014250e-19  -2.19058942e-08  -1.77696304e-17  6.98164038e-18  -1.34375309e-18  -3.25213036e-18  -3.61821783e-18  2.19058942e-08  2.19058942e-08  2.19058942e-08  2.19058942e-08  2.19058942e-08  1.41514125e-17  1.05998582e-17  2.27446474e-18  3.66087469e-19  -2.40656360e-03  -3.01864819e-03  -2.41128529e-03  -2.41201788e-03  -2.41201787e-03  -2.41201787e-03  6.12084585e-04  4.72168534e-06  5.45427213e-06  5.45426940e-06  5.45426940e-06  6.06630316e-04  7.32584062e-07  2.72232670e-12  1.24032729e-16  3.70416597e-03  3.75959824e-03  3.72800233e-03  3.72800892e-03  3.72800892e-03  3.72800892e-03  5.54322734e-05  2.38363656e-05  2.38429517e-05  2.38429517e-05  2.38429517e-05  3.15893216e-05  6.58616728e-09  1.77375475e-16  5.11743425e-17  -1.09539124e-03  -1.13455598e-03  -1.10303776e-03  -1.10303779e-03  -1.10303779e-03  -1.10303779e-03  3.91647345e-05  7.64651900e-06  7.64655038e-06  7.64655038e-06  7.64655038e-06  3.15181842e-05  3.13703432e-11  1.97324795e-17  4.33680869e-19
1.05381144e-01  -3.37255232e-08  1.57839776e-17  -6.34139322e-18  1.55202514e-18  3.52788325e-18  3.67993606e-18  3.37255233e-08  3.37255232e-08  3.37255232e-08  3.37255232e-08  3.37255232e-08  1.21040415e-17  1.00213293e-17  2.12791092e-18  1.52052807e-19  -2.19947470e-08  -1.77741376e-17  6.98341125e-18  -1.34409392e-18  -3.25295525e-18  -3.61913558e-18  2.19947470e-08  2.19947470e-08  2.19947470e-08  2.19947470e-08  2.19947470e-08  1.41550020e-17  1.06025468e-17  2.27504165e-18  3.66180326e-19  -2.40717914e-03  -3.01941386e-03  -2.41189690e-03  -2.41262967e-03  -2.41262967e-03  -2.41262967e-03  6.12234720e-04  4.71776486e-06  5.45053746e-06  5.45053474e-06  5.45053474e-06  6.06784185e-04  7.32769879e-07  2.72301712e-12  1.24032729e-16  3.70511224e-03  3.76055185e-03  3.72894793e-03  3.72895451e-03  3.72895451e-03  3.72895451e-03  5.54396127e-05  2.38356908e-05  2.38422786e-05  2.38422786e-05  2.38422786e-05  3.15973341e-05  6.58783783e-09  1.77375475e-16  5.11743425e-17  -1.09567121e-03  -1.13484375e-03  -1.10331754e-03  -1.10331757e-03  -1.10331757e-03  -1.10331757e-03  3.91725415e-05  7.64633153e-06  7.64636291e-06  7.64636291e-06  7.64636291e-06  3.15261786e-05  3.13783003e-11  1.95156391e-17  4.33680869e-19
1.05941682e-01  -3.37739965e-08  1.57879791e-17  -6.34300087e-18  1.55241860e-18  3.52877763e-18  3.68086899e-18  3.37739965e-08  3.37739965e-08  3.37739965e-08  3.37739965e-08  3.37739965e-08  1.21071101e-17  1.00238699e-17  2.12845038e-18  1.52091355e-19  -2.20826140e-08  -1.77786436e-17  6.98518167e-18  -1.34443468e-18  -3.25377993e-18  -3.62005309e-18  2.20826140e-08  2.20826140e-08  2.20826140e-08  2.20826140e-08  2.20826140e-08  1.41585905e-17  1.06052348e-17  2.27561842e-18  3.66273159e-19  -2.40779452e-03  -3.02017933e-03  -2.41250836e-03  -2.41324132e-03  -2.41324132e-03  -2.41324132e-03  6.12384807e-04  4.71383584e-06  5.44679421e-06  5.44679149e-06  5.44679149e-06  6.06938016e-04  7.32955649e-07  2.72370754e-12  1.24032729e-16  3.70605827e-03  3.76150521e-03  3.72989328e-03  3.72989987e-03  3.72989987e-03  3.72989987e-03  5.54469449e-05  2.38350108e-05  2.38416003e-05  2.38416003e-05  2.38416003e-05  3.16053446e-05  6.58950796e-09  1.77375475e-16  5.07406617e-17  -1.09595111e-03  -1.13513146e-03  -1.10359725e-03  -1.10359728e-03  -1.10359728e-03  -1.10359728e-03  3.91803451e-05  7.64614268e-06  7.64617407e-06  7.64617407e-06  7.64617407e-06  3.15341711e-05  3.13862551e-11  1.95156391e-17  4.33680869e-19
1.06502220e-01  -3.38204331e-08  1.57919796e-17  -6.34460812e-18  1.55281197e-18  3.52967178e-18  3.68180168e-18  3.38204331e-08  3.38204331e-08  3.38204331e-08  3.38204331e-08  3.38204331e-08  1.21101779e-17  1.00264098e-17  2.12898971e-18  1.52129894e-19  -2.21694850e-08  -1.77831485e-17  6.98695164e-18  -1.34477534e-18  -3.25460440e-18  -3.62097037e-18  2.21694850e-08  2.21694850e-08  2.21694850e-08  2.21694850e-08  2.21694850e-08  1.41621782e-17  1.06079220e-17  2.27619503e-18  3.66365969e-19  -2.40840976e-03  -3.02094461e-03  -2.41311966e-03  -2.41385281e-03  -2.41385280e-03  -2.41385280e-03  6.12534847e-04  4.70989831e-06  5.44304241e-06  5.44303968e-06  5.44303968e-06  6.07091807e-04  7.33141372e-07  2.72439753e-12  1.24032729e-16  3.70700407e-03  3.76245834e-03  3.73083839e-03  3.73084498e-03  3.73084498e-03  3.73084498e-03  5.54542700e-05  2.38343257e-05  2.38409169e-05  2.38409169e-05  2.38409169e-05  3.16133531e-05  6.59117767e-09  1.77375475e-16  5.11743425e-17  -1.09623094e-03  -1.13541909e-03  -1.10387689e-03  -1.10387692e-03  -1.10387692e-03  -1.10387692e-03  3.91881453e-05  7.64595245e-06  7.64598384e-06  7.64598384e-06  7.64598384e-06  3.15421615e-05  3.13942082e-11  1.95156391e-17  4.33680869e-19
1.07062758e-01  -3.38648232e-08  1.57959791e-17  -6.34621496e-18  1.55320524e-18  3.53056571e-18  3.68273413e-18  3.38648232e-08  3.38648231e-08  3.38648232e-08  3.38648232e-08  3.38648232e-08  1.21132450e-17  1.00289491e-17  2.12952890e-18  1.52168422e-19  -2.22553499e-08  -1.77876523e-17  6.98872116e-18  -1.34511592e-18  -3.25542867e-18  -3.62188742e-18  2.22553499e-08  2.22553499e-08  2.22553499e-08  2.22553499e-08  2.22553499e-08  1.41657649e-17  1.06106086e-17  2.27677150e-18  3.66458755e-19  -2.40902486e-03  -3.02170970e-03  -2.41373081e-03  -2.41446414e-03  -2.41446414e-03  -2.41446414e-03  6.12684839e-04  4.70595232e-06  5.43928209e-06  5.43927937e-06  5.43927937e-06  6.07245560e-04  7.33327048e-07  2.72508752e-12  1.24032729e-16  3.70794963e-03  3.76341122e-03  3.73178327e-03  3.73178986e-03  3.73178986e-03  3.73178986e-03  5.54615878e-05  2.38336355e-05  2.38402283e-05  2.38402283e-05  2.38402283e-05  3.16213595e-05  6.59284696e-09  1.77809156e-16  5.11743425e-17  -1.09651070e-03  -1.13570664e-03  -1.10415646e-03  -1.10415649e-03  -1.10415649e-03  -1.10415649e-03  3.91959421e-05  7.64576086e-06  7.64579226e-06  7.64579226e-06  7.64579226e-06  3.15501499e-05  3.14021591e-11  1.95156391e-17  4.33680869e-19
1.07623296e-01  -3.39071565e-08  1.57999776e-17  -6.34782139e-18  1.55359840e-18  3.53145941e-18  3.68366635e-18  3.39071565e-08  3.39071565e-08  3.39071565e-08  3.39071565e-08  3.39071565e-08  1.21163112e-17  1.00314877e-17  2.13006795e-18  1.52206941e-19  -2.23401986e-08  -1.77921549e-17  6.99049023e-18  -1.34545641e-18  -3.25625272e-18  -3.62280424e-18  2.23401986e-08  2.23401986e-08  2.23401986e-08  2.23401986e-08  2.23401986e-08  1.41693507e-17  1.06132945e-17  2.27734783e-18  3.66551517e-19  -2.40963981e-03  -3.02247459e-03  -2.41434180e-03  -2.41507532e-03  -2.41507532e-03  -2.41507532e-03  6.12834784e-04  4.70199790e-06  5.43551331e-06  5.43551058e-06  5.43551058e-06  6.07399273e-04  7.33512677e-07  2.72577750e-12  1.24466409e-16  3.70889496e-03  3.76436386e-03  3.73272790e-03  3.73273450e-03  3.73273450e-03  3.73273450e-03  5.54688984e-05  2.38329400e-05  2.38395346e-05  2.38395346e-05  2.38395346e-05  3.16293639e-05  6.59451582e-09  1.77375475e-16  5.07406617e-17  -1.09679039e-03  -1.13599413e-03  -1.10443596e-03  -1.10443599e-03  -1.10443599e-03  -1.10443599e-03  3.92037356e-05  7.64556790e-06  7.64559931e-06  7.64559931e-06  7.64559931e-06  3.15581362e-05  3.14101078e-11  1.97324795e-17  4.33680869e-19
1.08183834e-01  -3.39474236e-08  1.58039750e-17  -6.34942742e-18  1.55399147e-18  3.53235289e-18  3.68459834e-18  3.39474237e-08  3.39474236e-08  3.39474236e-08  3.39474236e-08  3.39474236e-08  1.21193767e-17  1.00340258e-17  2.13060687e-18  1.52245450e-19  -2.24240204e-08  -1.77966564e-17  6.99225885e-18  -1.34579682e-18  -3.25707657e-18  -3.62372083e-18  2.24240204e-08  2.24240204e-08  2.24240204e-08  2.24240204e-08  2.24240204e-08  1.41729356e-17  1.06159797e-17  2.27792401e-18  3.66644256e-19  -2.41025461e-03  -3.02323929e-03  -2.41495264e-03  -2.41568634e-03  -2.41568634e-03  -2.41568634e-03  6.12984681e-04  4.69803510e-06  5.43173608e-06  5.43173335e-06  5.43173335e-06  6.07552948e-04  7.33698259e-07  2.72646706e-12  1.24466409e-16  3.70984006e-03  3.76531626e-03  3.73367230e-03  3.73367890e-03  3.73367890e-03  3.73367890e-03  5.54762018e-05  2.38322394e-05  2.38388356e-05  2.38388356e-05  2.38388356e-05  3.16373662e-05  6.59618427e-09  1.77809156e-16  5.11743425e-17  -1.09707001e-03  -1.13628154e-03  -1.10471539e-03  -1.10471542e-03  -1.10471542e-03  -1.10471542e-03  3.92115256e-05  7.64537360e-06  7.64540502e-06  7.64540502e-06  7.64540502e-06  3.15661206e-05  3.14180548e-11  1.95156391e-17  4.33680869e-19
1.08744372e-01  -3.39856144e-08  1.58079715e-17  -6.35103304e-18  1.55438444e-18  3.53324614e-18  3.68553009e-18  3.39856144e-08  3.39856144e-08  3.39856144e-08  3.39856144e-08  3.39856144e-08  1.21224414e-17  1.00365631e-17  2.13114565e-18  1.52283949e-19  -2.25068056e-08  -1.78011568e-17  6.99402703e-18  -1.34613714e-18  -3.25790021e-18  -3.62463718e-18  2.25068056e-08  2.25068056e-08  2.25068056e-08  2.25068056e-08  2.25068056e-08  1.41765196e-17  1.06186642e-17  2.27850004e-18  3.66736972e-19  -2.41086926e-03  -3.02400380e-03  -2.41556333e-03  -2.41629722e-03  -2.41629721e-03  -2.41629721e-03  6.13134532e-04  4.69406394e-06  5.42795046e-06  5.42794773e-06  5.42794773e-06  6.07706584e-04  7.33883794e-07  2.72715661e-12  1.24032729e-16  3.71078492e-03  3.76626842e-03  3.73461646e-03  3.73462306e-03  3.73462306e-03  3.73462306e-03  5.54834980e-05  2.38315336e-05  2.38381314e-05  2.38381314e-05  2.38381314e-05  3.16453666e-05  6.59785228e-09  1.77809156e-16  5.11743425e-17  -1.09734957e-03  -1.13656888e-03  -1.10499474e-03  -1.10499477e-03  -1.10499477e-03  -1.10499477e-03  3.92193123e-05  7.64517797e-06  7.64520939e-06  7.64520939e-06  7.64520939e-06  3.15741029e-05  3.14259996e-11  1.97324795e-17  6.50521303e-19
1.09304910e-01  -3.40217191e-08  1.58119669e-17  -6.35263825e-18  1.55477731e-18  3.53413916e-18  3.68646160e-18  3.40217191e-08  3.40217191e-08  3.40217191e-08  3.40217191e-08  3.40217191e-08  1.21255053e-17  1.00390999e-17  2.13168429e-18  1.52322439e-19  -2.25885440e-08  -1.78056560e-17  6.99579476e-18  -1.34647737e-18  -3.25872364e-18  -3.62555330e-18  2.25885439e-08  2.25885440e-08  2.25885440e-08  2.25885440e-08  2.25885440e-08  1.41801027e-17  1.06213481e-17  2.27907593e-18  3.66829664e-19  -2.41148377e-03  -3.02476811e-03  -2.41617386e-03  -2.41690793e-03  -2.41690793e-03  -2.41690793e-03  6.13284335e-04  4.69008447e-06  5.42415648e-06  5.42415375e-06  5.42415375e-06  6.07860181e-04  7.34069282e-07  2.72784573e-12  1.24466409e-16  3.71172955e-03  3.76722034e-03  3.73556038e-03  3.73556698e-03  3.73556698e-03  3.73556698e-03  5.54907870e-05  2.38308225e-05  2.38374221e-05  2.38374221e-05  2.38374221e-05  3.16533649e-05  6.59951988e-09  1.77809156e-16  5.11743425e-17  -1.09762905e-03  -1.13685614e-03  -1.10527403e-03  -1.10527406e-03  -1.10527406e-03  -1.10527406e-03  3.92270957e-05  7.64498100e-06  7.64501243e-06  7.64501243e-06  7.64501243e-06  3.15820832e-05  3.14339425e-11  1.97324795e-17  4.33680869e-19
1.09865448e-01  -3.40557280e-08  1.58159614e-17  -6.35424306e-18  1.55517008e-18  3.53503196e-18  3.68739288e-18  3.40557280e-08  3.40557280e-08  3.40557280e-08  3.40557280e-08  3.40557280e-08  1.21285685e-17  1.00416359e-17  2.13222280e-18  1.52360919e-19  -2.26692250e-08  -1.78101541e-17  6.99756205e-18  -1.34681752e-18  -3.25954686e-18  -3.62646919e-18  2.26692250e-08  2.26692250e-08  2.26692250e-08  2.26692250e-08  2.26692250e-08  1.41836849e-17  1.06240312e-17  2.27965167e-18  3.66922333e-19  -2.41209814e-03  -3.02553223e-03  -2.41678423e-03  -2.41751849e-03  -2.41751849e-03  -2.41751849e-03  6.13434090e-04  4.68609672e-06  5.42035417e-06  5.42035144e-06  5.42035144e-06  6.08013739e-04  7.34254723e-07  2.72853485e-12  1.24466409e-16  3.71267395e-03  3.76817202e-03  3.73650406e-03  3.73651066e-03  3.73651066e-03  3.73651066e-03  5.54980687e-05  2.38301063e-05  2.38367075e-05  2.38367075e-05  2.38367075e-05  3.16613612e-05  6.60118706e-09  1.77809156e-16  5.11743425e-17  -1.09790846e-03  -1.13714334e-03  -1.10555324e-03  -1.10555328e-03  -1.10555328e-03  -1.10555328e-03  3.92348757e-05  7.64478271e-06  7.64481415e-06  7.64481415e-06  7.64481415e-06  3.15900615e-05  3.14418834e-11  1.97324795e-17  4.33680869e-19
1.10425986e-01  -3.40876311e-08  1.58199548e-17  -6.35584747e-18  1.55556275e-18  3.53592453e-18  3.68832392e-18  3.40876312e-08  3.40876311e-08  3.40876311e-08  3.40876312e-08  3.40876312e-08  1.21316309e-17  1.00441714e-17  2.13276117e-18  1.52399389e-19  -2.27488391e-08  -1.78146510e-17  6.99932888e-18  -1.34715758e-18  -3.26036987e-18  -3.62738485e-18  2.27488391e-08  2.27488391e-08  2.27488391e-08  2.27488391e-08  2.27488391e-08  1.41872662e-17  1.06267137e-17  2.28022727e-18  3.67014979e-19  -2.41271236e-03  -3.02629616e-03  -2.41739446e-03  -2.41812890e-03  -2.41812890e-03  -2.41812890e-03  6.13583799e-04  4.68210074e-06  5.41654359e-06  5.41654086e-06  5.41654086e-06  6.08167258e-04  7.34440118e-07  2.72922396e-12  1.24032729e-16  3.71361812e-03  3.76912346e-03  3.73744750e-03  3.73745410e-03  3.73745410e-03  3.73745410e-03  5.55053431e-05  2.38293848e-05  2.38359876e-05  2.38359876e-05  2.38359876e-05  3.16693555e-05  6.60285381e-09  1.77809156e-16  5.11743425e-17  -1.09818781e-03  -1.13743046e-03  -1.10583239e-03  -1.10583242e-03  -1.10583242e-03  -1.10583242e-03  3.92426524e-05  7.64458310e-06  7.64461455e-06  7.64461455e-06  7.64461455e-06  3.15980378e-05  3.14498223e-11  1.97324795e-17  4.33680869e-19
1.10986524e-01  -3.41174190e-08  1.58239472e-17  -6.35745146e-18  1.55595532e-18  3.53681688e-18  3.68925472e-18  3.41174190e-08  3.41174190e-08  3.41174190e-08  3.41174190e-08  3.41174190e-08  1.21346925e-17  1.00467062e-17  2.13329941e-18  1.52437849e-19  -2.28273757e-08  -1.78191469e-17  7.00109527e-18  -1.34749756e-18  -3.26119268e-18  -3.62830028e-18  2.28273757e-08  2.28273757e-08  2.28273757e-08  2.28273757e-08  2.28273757e-08  1.41908466e-17  1.06293956e-17  2.28080272e-18  3.67107601e-19  -2.41332643e-03  -3.02705989e-03  -2.41800452e-03  -2.41873915e-03  -2.41873915e-03  -2.41873915e-03  6.13733461e-04  4.67809656e-06  5.41272475e-06  5.41272202e-06  5.41272202e-06  6.08320739e-04  7.34625465e-07  2.72991265e-12  1.24032729e-16  3.71456205e-03  3.77007466e-03  3.73839070e-03  3.73839731e-03  3.73839731e-03  3.73839731e-03  5.55126103e-05  2.38286580e-05  2.38352625e-05  2.38352625e-05  2.38352625e-05  3.16773478e-05  6.60452015e-09  1.77809156e-16  5.11743425e-17  -1.09846708e-03  -1.13771751e-03  -1.10611146e-03  -1.10611149e-03  -1.10611149e-03  -1.10611149e-03  3.92504257e-05  7.64438219e-06  7.64441365e-06  7.64441365e-06  7.64441365e-06  3.16060121e-05  3.14577591e-11  1.97324795e-17  4.33680869e-19
1.11547062e-01  -3.41450815e-08  1.58279386e-17  -6.35905506e-18  1.55634779e-18  3.53770900e-18  3.69018530e-18  3.41450815e-08  3.41450815e-08  3.41450815e-08  3.41450815e-08  3.41450815e-08  1.21377533e-17  1.00492404e-17  2.13383751e-18  1.52476300e-19  -2.29048250e-08  -1.78236415e-17  7.00286122e-18  -1.34783745e-18  -3.26201528e-18  -3.62921548e-18  2.29048250e-08  2.29048250e-08  2.29048250e-08  2.29048250e-08  2.29048250e-08  1.41944261e-17  1.06320767e-17  2.28137803e-18  3.67200199e-19  -2.41394035e-03  -3.02782343e-03  -2.41861444e-03  -2.41934925e-03  -2.41934925e-03  -2.41934925e-03  6.13883076e-04  4.67408421e-06  5.40889771e-06  5.40889498e-06  5.40889498e-06  6.08474181e-04  7.34810766e-07  2.73060090e-12  1.24466409e-16  3.71550574e-03  3.77102561e-03  3.73933367e-03  3.73934028e-03  3.73934028e-03  3.73934028e-03  5.55198702e-05  2.38279260e-05  2.38345321e-05  2.38345321e-05  2.38345321e-05  3.16853380e-05  6.60618606e-09  1.77809156e-16  5.11743425e-17  -1.09874629e-03  -1.13800448e-03  -1.10639047e-03  -1.10639050e-03  -1.10639050e-03  -1.10639050e-03  3.92581958e-05  7.64417999e-06  7.64421146e-06  7.64421146e-06  7.64421146e-06  3.16139843e-05  3.14656940e-11  1.97324795e-17  4.33680869e-19
1.12107600e-01  -3.41706088e-08  1.58319290e-17  -6.36065825e-18  1.55674016e-18  3.53860089e-18  3.69111563e-18  3.41706088e-08  3.41706088e-08  3.41706088e-08  3.41706088e-08  3.41706088e-08  1.21408134e-17  1.00517739e-17  2.13437547e-18  1.52514741e-19  -2.29811767e-08  -1.78281351e-17  7.00462672e-18  -1.34817726e-18  -3.26283767e-18  -3.63013044e-18  2.29811766e-08  2.29811767e-08  2.29811767e-08  2.29811767e-08  2.29811767e-08  1.41980046e-17  1.06347572e-17  2.28195319e-18  3.67292775e-19  -2.41455414e-03  -3.02858678e-03  -2.41922420e-03  -2.41995920e-03  -2.41995919e-03  -2.41995919e-03  6.14032644e-04  4.67006375e-06  5.40506250e-06  5.40505977e-06  5.40505977e-06  6.08627584e-04  7.34996020e-07  2.73128959e-12  1.24466409e-16  3.71644921e-03  3.77197633e-03  3.74027640e-03  3.74028301e-03  3.74028301e-03  3.74028301e-03  5.55271227e-05  2.38271886e-05  2.38337965e-05  2.38337965e-05  2.38337965e-05  3.16933262e-05  6.60785156e-09  1.77809156e-16  5.11743425e-17  -1.09902542e-03  -1.13829139e-03  -1.10666940e-03  -1.10666943e-03  -1.10666943e-03  -1.10666943e-03  3.92659625e-05  7.64397650e-06  7.64400798e-06  7.64400798e-06  7.64400798e-06  3.16219546e-05  3.14736269e-11  1.97324795e-17  4.33680869e-19
1.12668138e-01  -3.41939913e-08  1.58359184e-17  -6.36226104e-18  1.55713244e-18  3.53949257e-18  3.69204574e-18  3.41939913e-08  3.41939913e-08  3.41939913e-08  3.41939913e-08  3.41939913e-08  1.21438727e-17  1.00543068e-17  2.13491330e-18  1.52553172e-19  -2.30564206e-08  -1.78326275e-17  7.00639178e-18  -1.34851698e-18  -3.26365985e-18  -3.63104518e-18  2.30564205e-08  2.30564206e-08  2.30564206e-08  2.30564206e-08  2.30564206e-08  1.42015823e-17  1.06374370e-17  2.28252820e-18  3.67385327e-19  -2.41516777e-03  -3.02934994e-03  -2.41983381e-03  -2.42056899e-03  -2.42056899e-03  -2.42056899e-03  6.14182165e-04  4.66603519e-06  5.40121915e-06  5.40121642e-06  5.40121642e-06  6.08780949e-04  7.35181228e-07  2.73197827e-12  1.24032729e-16  3.71739244e-03  3.77292681e-03  3.74121889e-03  3.74122550e-03  3.74122550e-03  3.74122550e-03  5.55343680e-05  2.38264460e-05  2.38330556e-05  2.38330556e-05  2.38330556e-05  3.17013125e-05  6.60951663e-09  1.77809156e-16  5.11743425e-17  -1.09930449e-03  -1.13857822e-03  -1.10694826e-03  -1.10694830e-03  -1.10694830e-03  -1.10694830e-03  3.92737260e-05  7.64377174e-06  7.64380322e-06  7.64380322e-06  7.64380322e-06  3.16299228e-05  3.14815578e-11  1.95156391e-17  4.33680869e-19
1.13228676e-01  -3.42152191e-08  1.58399068e-17  -6.36386342e-18  1.55752461e-18  3.54038401e-18  3.69297561e-18  3.42152191e-08  3.42152191e-08  3.42152191e-08  3.42152191e-08  3.42152191e-08  1.21469312e-17  1.00568390e-17  2.13545100e-18  1.52591594e-19  -2.31305469e-08  -1.78371188e-17  7.00815639e-18  -1.34885661e-18  -3.26448183e-18  -3.63195968e-18  2.31305468e-08  2.31305469e-08  2.31305469e-08  2.31305469e-08  2.31305469e-08  1.42051591e-17  1.06401161e-17  2.28310307e-18  3.67477855e-19  -2.41578126e-03  -3.03011290e-03  -2.42044326e-03  -2.42117863e-03  -2.42117862e-03  -2.42117862e-03  6.14331640e-04  4.66199859e-06  5.39736772e-06  5.39736498e-06  5.39736498e-06  6.08934275e-04  7.35366389e-07  2.73266609e-12  1.24466409e-16  3.71833545e-03  3.77387705e-03  3.74216114e-03  3.74216776e-03  3.74216776e-03  3.74216776e-03  5.55416060e-05  2.38256981e-05  2.38323093e-05  2.38323093e-05  2.38323093e-05  3.17092967e-05  6.61118129e-09  1.77809156e-16  5.11743425e-17  -1.09958349e-03  -1.13886498e-03  -1.10722706e-03  -1.10722709e-03  -1.10722709e-03  -1.10722709e-03  3.92814862e-05  7.64356570e-06  7.64359719e-06  7.64359719e-06  7.64359719e-06  3.16378890e-05  3.14894866e-11  1.95156391e-17  4.33680869e-19
