# time  numeric_E1  refQ6_E1  refQ12_E1  refQ24_E1  refQ48_E1  refQ96_E1  errQ6_E1  errQ12_E1  errQ24_E1  errQ48_E1  errQ96_E1  deltaQuadratureQ6_Q96_E1  deltaQuadratureQ12_Q96_E1  deltaQuadratureQ24_Q96_E1  deltaQuadratureQ48_Q96_E1  numeric_E2  refQ6_E2  refQ12_E2  refQ24_E2  refQ48_E2  refQ96_E2  errQ6_E2  errQ12_E2  errQ24_E2  errQ48_E2  errQ96_E2  deltaQuadratureQ6_Q96_E2  deltaQuadratureQ12_Q96_E2  deltaQuadratureQ24_Q96_E2  deltaQuadratureQ48_Q96_E2  numeric_E3  refQ6_E3  refQ12_E3  refQ24_E3  refQ48_E3  refQ96_E3  errQ6_E3  errQ12_E3  errQ24_E3  errQ48_E3  errQ96_E3  deltaQuadratureQ6_Q96_E3  deltaQuadratureQ12_Q96_E3  deltaQuadratureQ24_Q96_E3  deltaQuadratureQ48_Q96_E3  numeric_E4  refQ6_E4  refQ12_E4  refQ24_E4  refQ48_E4  refQ96_E4  errQ6_E4  errQ12_E4  errQ24_E4  errQ48_E4  errQ96_E4  deltaQuadratureQ6_Q96_E4  deltaQuadratureQ12_Q96_E4  deltaQuadratureQ24_Q96_E4  deltaQuadratureQ48_Q96_E4  numeric_E5  refQ6_E5  refQ12_E5  refQ24_E5  refQ48_E5  refQ96_E5  errQ6_E5  errQ12_E5  errQ24_E5  errQ48_E5  errQ96_E5  deltaQuadratureQ6_Q96_E5  deltaQuadratureQ12_Q96_E5  deltaQuadratureQ24_Q96_E5  deltaQuadratureQ48_Q96_E5
6.50223500e-02  -1.17137995e-07  1.54931523e-17  -6.22455084e-18  1.52342854e-18  3.46288078e-18  3.61213196e-18  1.17137995e-07  1.17137995e-07  1.17137995e-07  1.17137995e-07  1.17137995e-07  1.18810204e-17  9.83668280e-18  2.08870342e-18  1.49251182e-19  -6.86112232e-08  -1.74466429e-17  6.85473947e-18  -1.31932853e-18  -3.19301842e-18  -3.55245175e-18  6.86112232e-08  6.86112232e-08  6.86112232e-08  6.86112232e-08  6.86112232e-08  1.38941912e-17  1.04071912e-17  2.23312322e-18  3.59433326e-19  -2.34479717e-03  -2.96378011e-03  -2.36745686e-03  -2.36817613e-03  -2.36817613e-03  -2.36817613e-03  6.18982941e-04  2.26596968e-05  2.33789679e-05  2.33789652e-05  2.33789652e-05  5.95603976e-04  7.19268339e-07  2.67284458e-12  1.21864324e-16  3.56531318e-03  3.69126237e-03  3.66024076e-03  3.66024723e-03  3.66024723e-03  3.66024723e-03  1.25949192e-04  9.49275832e-05  9.49340496e-05  9.49340496e-05  9.49340496e-05  3.10151423e-05  6.46645463e-09  1.74339709e-16  5.03069808e-17  -1.05259353e-03  -1.11393386e-03  -1.08298853e-03  -1.08298856e-03  -1.08298856e-03  -1.08298856e-03  6.13403307e-05  3.03950020e-05  3.03950328e-05  3.03950328e-05  3.03950328e-05  3.09452978e-05  3.08001441e-11  1.92987987e-17  4.33680869e-19
6.72645000e-02  -1.20022762e-07  1.55094523e-17  -6.23109955e-18  1.52503130e-18  3.46652399e-18  3.61593220e-18  1.20022762e-07  1.20022762e-07  1.20022762e-07  1.20022762e-07  1.20022762e-07  1.18935201e-17  9.84703175e-18  2.09090090e-18  1.49408205e-19  -7.08545309e-08  -1.74649981e-17  6.86195118e-18  -1.32071656e-18  -3.19637772e-18  -3.55618920e-18  7.08545309e-08  7.08545309e-08  7.08545309e-08  7.08545309e-08  7.08545309e-08  1.39088089e-17  1.04181404e-17  2.23547264e-18  3.59811478e-19  -2.34733546e-03  -2.96689823e-03  -2.36994761e-03  -2.37066764e-03  -2.37066763e-03  -2.37066763e-03  6.19562769e-04  2.26121472e-05  2.33321749e-05  2.33321722e-05  2.33321722e-05  5.96230597e-04  7.20025065e-07  2.67565657e-12  1.21864324e-16  3.56916723e-03  3.69514587e-03  3.66409162e-03  3.66409809e-03  3.66409809e-03  3.66409809e-03  1.25978636e-04  9.49243897e-05  9.49308629e-05  9.49308629e-05  9.49308629e-05  3.10477726e-05  6.47325784e-09  1.73906028e-16  4.98732999e-17  -1.05373340e-03  -1.11510581e-03  -1.08412792e-03  -1.08412795e-03  -1.08412795e-03  -1.08412795e-03  6.13724040e-05  3.03945185e-05  3.03945493e-05  3.03945493e-05  3.03945493e-05  3.09778547e-05  3.08325483e-11  1.92987987e-17  4.33680869e-19
6.95066500e-02  -1.22804573e-07  1.55257352e-17  -6.23764138e-18  1.52663238e-18  3.47016339e-18  3.61972845e-18  1.22804573e-07  1.22804573e-07  1.22804573e-07  1.22804573e-07  1.22804573e-07  1.19060067e-17  9.85736983e-18  2.09309607e-18  1.49565064e-19  -7.30623146e-08  -1.74833341e-17  6.86915533e-18  -1.32210314e-18  -3.19973350e-18  -3.55992273e-18  7.30623146e-08  7.30623146e-08  7.30623146e-08  7.30623146e-08  7.30623146e-08  1.39234113e-17  1.04290781e-17  2.23781959e-18  3.60189232e-19  -2.34987180e-03  -2.97001308e-03  -2.37243574e-03  -2.37315653e-03  -2.37315652e-03  -2.37315652e-03  6.20141284e-04  2.25639426e-05  2.32847263e-05  2.32847236e-05  2.32847236e-05  5.96856561e-04  7.20780996e-07  2.67846552e-12  1.22298005e-16  3.57301753e-03  3.69902528e-03  3.66793843e-03  3.66794491e-03  3.66794491e-03  3.66794491e-03  1.26007751e-04  9.49209026e-05  9.49273827e-05  9.49273827e-05  9.49273827e-05  3.10803687e-05  6.48005390e-09  1.74773390e-16  5.03069808e-17  -1.05487219e-03  -1.11627652e-03  -1.08526611e-03  -1.08526614e-03  -1.08526614e-03  -1.08526614e-03  6.14043306e-05  3.03939225e-05  3.03939533e-05  3.03939533e-05  3.03939533e-05  3.10103773e-05  3.08649183e-11  1.92987987e-17  4.33680869e-19
7.17488000e-02  -1.25480992e-07  1.55420010e-17  -6.24417636e-18  1.52823179e-18  3.47379897e-18  3.62352072e-18  1.25480992e-07  1.25480992e-07  1.25480992e-07  1.25480992e-07  1.25480992e-07  1.19184803e-17  9.86769708e-18  2.09528894e-18  1.49721759e-19  -7.52320186e-08  -1.75016508e-17  6.87635192e-18  -1.32348826e-18  -3.20308575e-18  -3.56365235e-18  7.52320186e-08  7.52320186e-08  7.52320186e-08  7.52320186e-08  7.52320186e-08  1.39379985e-17  1.04400043e-17  2.24016408e-18  3.60566591e-19  -2.35240617e-03  -2.97312467e-03  -2.37492127e-03  -2.37564281e-03  -2.37564280e-03  -2.37564280e-03  6.20718497e-04  2.25150930e-05  2.32366319e-05  2.32366292e-05  2.32366292e-05  5.97481868e-04  7.21536136e-07  2.68127187e-12  1.21864324e-16  3.57686410e-03  3.70290063e-03  3.67178121e-03  3.67178770e-03  3.67178770e-03  3.67178770e-03  1.26036536e-04  9.49171187e-05  9.49236055e-05  9.49236055e-05  9.49236055e-05  3.11129306e-05  6.48684285e-09  1.74773390e-16  5.03069808e-17  -1.05600990e-03  -1.11744601e-03  -1.08640311e-03  -1.08640314e-03  -1.08640314e-03  -1.08640314e-03  6.14361129e-05  3.03932161e-05  3.03932470e-05  3.03932470e-05  3.03932470e-05  3.10428659e-05  3.08972546e-11  1.92987987e-17  4.33680869e-19
7.39909500e-02  -1.28049589e-07  1.55582498e-17  -6.25070450e-18  1.52982952e-18  3.47743074e-18  3.62730903e-18  1.28049589e-07  1.28049589e-07  1.28049589e-07  1.28049589e-07  1.28049589e-07  1.19309408e-17  9.87801354e-18  2.09747952e-18  1.49878290e-19  -7.73610992e-08  -1.75199484e-17  6.88354099e-18  -1.32487194e-18  -3.20643451e-18  -3.56737806e-18  7.73610992e-08  7.73610992e-08  7.73610992e-08  7.73610992e-08  7.73610992e-08  1.39525703e-17  1.04509191e-17  2.24250612e-18  3.60943555e-19  -2.35493859e-03  -2.97623301e-03  -2.37740419e-03  -2.37812649e-03  -2.37812648e-03  -2.37812648e-03  6.21294421e-04  2.24656082e-05  2.31879013e-05  2.31878987e-05  2.31878987e-05  5.98106522e-04  7.22290486e-07  2.68407518e-12  1.22298005e-16  3.58070694e-03  3.70677193e-03  3.67561998e-03  3.67562647e-03  3.67562647e-03  3.67562647e-03  1.26064987e-04  9.49130347e-05  9.49195283e-05  9.49195283e-05  9.49195283e-05  3.11454584e-05  6.49362470e-09  1.74773390e-16  5.03069808e-17  -1.05714652e-03  -1.11861427e-03  -1.08753892e-03  -1.08753895e-03  -1.08753895e-03  -1.08753895e-03  6.14677532e-05  3.03924017e-05  3.03924326e-05  3.03924326e-05  3.03924326e-05  3.10753205e-05  3.09295569e-11  1.92987987e-17  4.33680869e-19
7.62331000e-02  -1.30507944e-07  1.55744817e-17  -6.25722584e-18  1.53142558e-18  3.48105873e-18  3.63109339e-18  1.30507944e-07  1.30507944e-07  1.30507944e-07  1.30507944e-07  1.30507944e-07  1.19433883e-17  9.88831923e-18  2.09966781e-18  1.50034657e-19  -7.94470245e-08  -1.75382269e-17  6.89072257e-18  -1.32625418e-18  -3.20977977e-18  -3.57109990e-18  7.94470245e-08  7.94470246e-08  7.94470245e-08  7.94470245e-08  7.94470245e-08  1.39671270e-17  1.04618225e-17  2.24484572e-18  3.61320126e-19  -2.35746903e-03  -2.97933810e-03  -2.37988453e-03  -2.38060758e-03  -2.38060757e-03  -2.38060757e-03  6.21869066e-04  2.24154978e-05  2.31385445e-05  2.31385418e-05  2.31385418e-05  5.98730524e-04  7.23044048e-07  2.68687546e-12  1.22298005e-16  3.58454609e-03  3.71063919e-03  3.67945474e-03  3.67946124e-03  3.67946124e-03  3.67946124e-03  1.26093100e-04  9.49086474e-05  9.49151478e-05  9.49151478e-05  9.49151478e-05  3.11779524e-05  6.50039947e-09  1.74773390e-16  5.03069808e-17  -1.05828206e-03  -1.11978132e-03  -1.08867355e-03  -1.08867358e-03  -1.08867358e-03  -1.08867358e-03  6.14992537e-05  3.03914815e-05  3.03915124e-05  3.03915124e-05  3.03915124e-05  3.11077413e-05  3.09618256e-11  1.92987987e-17  4.33680869e-19
7.84752500e-02  -1.32853646e-07  1.55906966e-17  -6.26374039e-18  1.53301999e-18  3.48468295e-18  3.63487381e-18  1.32853646e-07  1.32853646e-07  1.32853646e-07  1.32853646e-07  1.32853646e-07  1.19558228e-17  9.89861419e-18  2.10185382e-18  1.50190862e-19  -8.14872750e-08  -1.75564863e-17  6.89789666e-18  -1.32763497e-18  -3.21312155e-18  -3.57481785e-18  8.14872750e-08  8.14872750e-08  8.14872750e-08  8.14872750e-08  8.14872750e-08  1.39816685e-17  1.04727145e-17  2.24718288e-18  3.61696305e-19  -2.35999751e-03  -2.98243996e-03  -2.38236228e-03  -2.38308608e-03  -2.38308608e-03  -2.38308608e-03  6.22442445e-04  2.23647714e-05  2.30885709e-05  2.30885683e-05  2.30885683e-05  5.99353877e-04  7.23796827e-07  2.68967314e-12  1.22298005e-16  3.58838155e-03  3.71450243e-03  3.68328551e-03  3.68329201e-03  3.68329201e-03  3.68329201e-03  1.26120873e-04  9.49039535e-05  9.49104607e-05  9.49104607e-05  9.49104607e-05  3.12104125e-05  6.50716719e-09  1.75207071e-16  5.07406617e-17  -1.05941653e-03  -1.12094715e-03  -1.08980699e-03  -1.08980702e-03  -1.08980702e-03  -1.08980702e-03  6.15306169e-05  3.03904576e-05  3.03904886e-05  3.03904886e-05  3.03904886e-05  3.11401283e-05  3.09940608e-11  1.92987987e-17  4.33680869e-19
8.07174000e-02  -1.35084293e-07  1.56068947e-17  -6.27024816e-18  1.53461273e-18  3.48830339e-18  3.63865030e-18  1.35084293e-07  1.35084293e-07  1.35084293e-07  1.35084293e-07  1.35084293e-07  1.19682444e-17  9.90889846e-18  2.10403756e-18  1.50346904e-19  -8.34793421e-08  -1.75747268e-17  6.90506330e-18  -1.32901433e-18  -3.21645985e-18  -3.57853195e-18  8.34793421e-08  8.34793421e-08  8.34793421e-08  8.34793421e-08  8.34793421e-08  1.39961949e-17  1.04835952e-17  2.24951762e-18  3.62072093e-19  -2.36252403e-03  -2.98553859e-03  -2.38483746e-03  -2.38556202e-03  -2.38556201e-03  -2.38556201e-03  6.23014569e-04  2.23134388e-05  2.30379903e-05  2.30379876e-05  2.30379876e-05  5.99976582e-04  7.24548823e-07  2.69246691e-12  1.22731686e-16  3.59221334e-03  3.71836165e-03  3.68711229e-03  3.68711881e-03  3.68711881e-03  3.68711881e-03  1.26148303e-04  9.48989499e-05  9.49054639e-05  9.49054639e-05  9.49054639e-05  3.12428389e-05  6.51392788e-09  1.75207071e-16  5.03069808e-17  -1.06054992e-03  -1.12211177e-03  -1.09093926e-03  -1.09093929e-03  -1.09093929e-03  -1.09093929e-03  6.15618449e-05  3.03893323e-05  3.03893633e-05  3.03893633e-05  3.03893633e-05  3.11724816e-05  3.10262623e-11  1.95156391e-17  4.33680869e-19
8.29595500e-02  -1.37197491e-07  1.56230761e-17  -6.27674919e-18  1.53620383e-18  3.49192009e-18  3.64242287e-18  1.37197491e-07  1.37197491e-07  1.37197491e-07  1.37197491e-07  1.37197491e-07  1.19806532e-17  9.91917206e-18  2.10621904e-18  1.50502784e-19  -8.54207298e-08  -1.75929484e-17  6.91222251e-18  -1.33039226e-18  -3.21979470e-18  -3.58224219e-18  8.54207298e-08  8.54207298e-08  8.54207298e-08  8.54207298e-08  8.54207298e-08  1.40107062e-17  1.04944647e-17  2.25184993e-18  3.62447492e-19  -2.36504857e-03  -2.98863402e-03  -2.38731008e-03  -2.38803538e-03  -2.38803538e-03  -2.38803538e-03  6.23585450e-04  2.22615094e-05  2.29868121e-05  2.29868094e-05  2.29868094e-05  6.00598641e-04  7.25300039e-07  2.69525895e-12  1.22731686e-16  3.59604148e-03  3.72221687e-03  3.69093511e-03  3.69094163e-03  3.69094163e-03  3.69094163e-03  1.26175386e-04  9.48936335e-05  9.49001542e-05  9.49001542e-05  9.49001542e-05  3.12752316e-05  6.52068156e-09  1.75640752e-16  5.07406617e-17  -1.06168224e-03  -1.12327518e-03  -1.09207035e-03  -1.09207038e-03  -1.09207038e-03  -1.09207038e-03  6.15929402e-05  3.03881077e-05  3.03881388e-05  3.03881388e-05  3.03881388e-05  3.12048015e-05  3.10584306e-11  1.92987987e-17  4.33680869e-19
8.52017000e-02  -1.39190858e-07  1.56392406e-17  -6.28324350e-18  1.53779328e-18  3.49553304e-18  3.64619154e-18  1.39190858e-07  1.39190858e-07  1.39190858e-07  1.39190858e-07  1.39190858e-07  1.19930491e-17  9.92943504e-18  2.10839826e-18  1.50658504e-19  -8.73089532e-08  -1.76111511e-17  6.91937431e-18  -1.33176876e-18  -3.22312609e-18  -3.58594859e-18  8.73089531e-08  8.73089532e-08  8.73089532e-08  8.73089532e-08  8.73089532e-08  1.40252025e-17  1.05053229e-17  2.25417983e-18  3.62822502e-19  -2.36757114e-03  -2.99172624e-03  -2.38978013e-03  -2.39050619e-03  -2.39050618e-03  -2.39050618e-03  6.24155100e-04  2.22089927e-05  2.29350459e-05  2.29350432e-05  2.29350432e-05  6.01220056e-04  7.26050478e-07  2.69804751e-12  1.22731686e-16  3.59986598e-03  3.72606810e-03  3.69475398e-03  3.69476050e-03  3.69476050e-03  3.69476050e-03  1.26202119e-04  9.48880010e-05  9.48945284e-05  9.48945284e-05  9.48945284e-05  3.13075909e-05  6.52742825e-09  1.76074433e-16  5.07406617e-17  -1.06281348e-03  -1.12443739e-03  -1.09320027e-03  -1.09320030e-03  -1.09320030e-03  -1.09320030e-03  6.16239050e-05  3.03867861e-05  3.03868171e-05  3.03868171e-05  3.03868171e-05  3.12370878e-05  3.10905655e-11  1.92987987e-17  4.33680869e-19
8.74438500e-02  -1.41062017e-07  1.56553885e-17  -6.28973110e-18  1.53938109e-18  3.49914226e-18  3.64995632e-18  1.41062017e-07  1.41062017e-07  1.41062017e-07  1.41062017e-07  1.41062017e-07  1.20054322e-17  9.93968742e-18  2.11057524e-18  1.50814062e-19  -8.91415392e-08  -1.76293351e-17  6.92651873e-18  -1.33314385e-18  -3.22645405e-18  -3.58965117e-18  8.91415392e-08  8.91415392e-08  8.91415392e-08  8.91415392e-08  8.91415392e-08  1.40396839e-17  1.05161699e-17  2.25650732e-18  3.63197125e-19  -2.37009174e-03  -2.99481527e-03  -2.39224764e-03  -2.39297444e-03  -2.39297444e-03  -2.39297444e-03  6.24723529e-04  2.21558982e-05  2.28827011e-05  2.28826984e-05  2.28826984e-05  6.01840830e-04  7.26800143e-07  2.70083348e-12  1.22731686e-16  3.60368685e-03  3.72991535e-03  3.69856890e-03  3.69857543e-03  3.69857543e-03  3.69857543e-03  1.26228500e-04  9.48820493e-05  9.48885835e-05  9.48885835e-05  9.48885835e-05  3.13399167e-05  6.53416797e-09  1.76074433e-16  5.07406617e-17  -1.06394366e-03  -1.12559840e-03  -1.09432903e-03  -1.09432906e-03  -1.09432906e-03  -1.09432906e-03  6.16547415e-05  3.03853695e-05  3.03854006e-05  3.03854006e-05  3.03854006e-05  3.12693409e-05  3.11226669e-11  1.95156391e-17  6.50521303e-19
8.96860000e-02  -1.42808603e-07  1.56715198e-17  -6.29621201e-18  1.54096726e-18  3.50274776e-18  3.65371722e-18  1.42808603e-07  1.42808603e-07  1.42808603e-07  1.42808603e-07  1.42808603e-07  1.20178026e-17  9.94992923e-18  2.11274996e-18  1.50969460e-19  -9.09160265e-08  -1.76475003e-17  6.93365579e-18  -1.33451751e-18  -3.22977857e-18  -3.59334993e-18  9.09160265e-08  9.09160266e-08  9.09160265e-08  9.09160265e-08  9.09160265e-08  1.40541503e-17  1.05270057e-17  2.25883242e-18  3.63571361e-19  -2.37261036e-03  -2.99790111e-03  -2.39471260e-03  -2.39544015e-03  -2.39544015e-03  -2.39544015e-03  6.25290749e-04  2.21022353e-05  2.28297870e-05  2.28297843e-05  2.28297843e-05  6.02460965e-04  7.27549035e-07  2.70361641e-12  1.23165367e-16  3.60750411e-03  3.73375864e-03  3.70237989e-03  3.70238643e-03  3.70238643e-03  3.70238643e-03  1.26254525e-04  9.48757753e-05  9.48823162e-05  9.48823162e-05  9.48823162e-05  3.13722092e-05  6.54090075e-09  1.76074433e-16  5.03069808e-17  -1.06507276e-03  -1.12675821e-03  -1.09545662e-03  -1.09545665e-03  -1.09545665e-03  -1.09545665e-03  6.16854520e-05  3.03838602e-05  3.03838914e-05  3.03838914e-05  3.03838914e-05  3.13015607e-05  3.11547359e-11  1.92987987e-17  4.33680869e-19
9.19281500e-02  -1.44428260e-07  1.56876344e-17  -6.30268626e-18  1.54255180e-18  3.50634956e-18  3.65747425e-18  1.44428260e-07  1.44428260e-07  1.44428260e-07  1.44428260e-07  1.44428260e-07  1.20301602e-17  9.96016051e-18  2.11492246e-18  1.51124699e-19  -9.26299651e-08  -1.76656468e-17  6.94078551e-18  -1.33588977e-18  -3.23309968e-18  -3.59704489e-18  9.26299651e-08  9.26299651e-08  9.26299651e-08  9.26299651e-08  9.26299651e-08  1.40686019e-17  1.05378304e-17  2.26115512e-18  3.63945213e-19  -2.37512701e-03  -3.00098379e-03  -2.39717503e-03  -2.39790333e-03  -2.39790332e-03  -2.39790332e-03  6.25856772e-04  2.20480132e-05  2.27763131e-05  2.27763104e-05  2.27763104e-05  6.03080461e-04  7.28297157e-07  2.70639630e-12  1.23165367e-16  3.61131778e-03  3.73759798e-03  3.70618696e-03  3.70619351e-03  3.70619351e-03  3.70619351e-03  1.26280192e-04  9.48691759e-05  9.48757236e-05  9.48757236e-05  9.48757236e-05  3.14044685e-05  6.54762661e-09  1.76508114e-16  5.07406617e-17  -1.06620079e-03  -1.12791683e-03  -1.09658305e-03  -1.09658308e-03  -1.09658308e-03  -1.09658308e-03  6.17160388e-05  3.03822603e-05  3.03822915e-05  3.03822915e-05  3.03822915e-05  3.13337473e-05  3.11867715e-11  1.95156391e-17  4.33680869e-19
9.41703000e-02  -1.45918639e-07  1.57037326e-17  -6.30915386e-18  1.54413471e-18  3.50994765e-18  3.66122743e-18  1.45918639e-07  1.45918639e-07  1.45918639e-07  1.45918639e-07  1.45918639e-07  1.20425051e-17  9.97038130e-18  2.11709272e-18  1.51279778e-19  -9.42809164e-08  -1.76837747e-17  6.94790791e-18  -1.33726061e-18  -3.23641738e-18  -3.60073606e-18  9.42809164e-08  9.42809164e-08  9.42809164e-08  9.42809164e-08  9.42809164e-08  1.40830386e-17  1.05486440e-17  2.26347545e-18  3.64318682e-19  -2.37764169e-03  -3.00406330e-03  -2.39963493e-03  -2.40036398e-03  -2.40036397e-03  -2.40036397e-03  6.26421608e-04  2.19932413e-05  2.27222885e-05  2.27222858e-05  2.27222858e-05  6.03699322e-04  7.29044511e-07  2.70917360e-12  1.23165367e-16  3.61512788e-03  3.74143337e-03  3.70999013e-03  3.70999668e-03  3.70999668e-03  3.70999668e-03  1.26305497e-04  9.48622481e-05  9.48688024e-05  9.48688024e-05  9.48688024e-05  3.14366947e-05  6.55434557e-09  1.76508114e-16  5.07406617e-17  -1.06732776e-03  -1.12907426e-03  -1.09770833e-03  -1.09770836e-03  -1.09770836e-03  -1.09770836e-03  6.17465041e-05  3.03805719e-05  3.03806032e-05  3.03806032e-05  3.03806032e-05  3.13659010e-05  3.12187743e-11  1.95156391e-17  4.33680869e-19
9.64124500e-02  -1.47277401e-07  1.57198142e-17  -6.31561485e-18  1.54571601e-18  3.51354207e-18  3.66497677e-18  1.47277401e-07  1.47277401e-07  1.47277401e-07  1.47277401e-07  1.47277401e-07  1.20548374e-17  9.98059161e-18  2.11926076e-18  1.51434698e-19  -9.58664533e-08  -1.77018840e-17  6.95502301e-18  -1.33863005e-18  -3.23973168e-18  -3.60442344e-18  9.58664532e-08  9.58664533e-08  9.58664533e-08  9.58664533e-08  9.58664533e-08  1.40974606e-17  1.05594465e-17  2.26579339e-18  3.64691768e-19  -2.38015438e-03  -3.00713965e-03  -2.40209231e-03  -2.40282210e-03  -2.40282210e-03  -2.40282210e-03  6.26985269e-04  2.19379288e-05  2.26677226e-05  2.26677199e-05  2.26677199e-05  6.04317550e-04  7.29791099e-07  2.71194785e-12  1.23599048e-16  3.61893441e-03  3.74526484e-03  3.71378940e-03  3.71379596e-03  3.71379596e-03  3.71379596e-03  1.26330438e-04  9.48549886e-05  9.48615497e-05  9.48615497e-05  9.48615497e-05  3.14688880e-05  6.56105764e-09  1.76941795e-16  5.11743425e-17  -1.06845365e-03  -1.13023050e-03  -1.09883245e-03  -1.09883248e-03  -1.09883248e-03  -1.09883248e-03  6.17768502e-05  3.03787972e-05  3.03788285e-05  3.03788285e-05  3.03788285e-05  3.13980217e-05  3.12507444e-11  1.95156391e-17  4.33680869e-19
9.86546000e-02  -1.48502217e-07  1.57358794e-17  -6.32206922e-18  1.54729569e-18  3.51713281e-18  3.66872227e-18  1.48502217e-07  1.48502217e-07  1.48502217e-07  1.48502217e-07  1.48502217e-07  1.20671571e-17  9.99079149e-18  2.12142658e-18  1.51589460e-19  -9.73841600e-08  -1.77199748e-17  6.96213085e-18  -1.33999810e-18  -3.24304259e-18  -3.60810706e-18  9.73841600e-08  9.73841600e-08  9.73841600e-08  9.73841600e-08  9.73841600e-08  1.41118678e-17  1.05702379e-17  2.26810897e-18  3.65064472e-19  -2.38266510e-03  -3.01021286e-03  -2.40454718e-03  -2.40527772e-03  -2.40527772e-03  -2.40527772e-03  6.27547767e-04  2.18820848e-05  2.26126245e-05  2.26126217e-05  2.26126217e-05  6.04935145e-04  7.30536925e-07  2.71471951e-12  1.23599048e-16  3.62273739e-03  3.74909240e-03  3.71758478e-03  3.71759135e-03  3.71759135e-03  3.71759135e-03  1.26355011e-04  9.48473946e-05  9.48539623e-05  9.48539623e-05  9.48539623e-05  3.15010483e-05  6.56776286e-09  1.76941795e-16  5.07406617e-17  -1.06957849e-03  -1.13138557e-03  -1.09995543e-03  -1.09995546e-03  -1.09995546e-03  -1.09995546e-03  6.18070791e-05  3.03769383e-05  3.03769696e-05  3.03769696e-05  3.03769696e-05  3.14301096e-05  3.12826817e-11  1.95156391e-17  4.33680869e-19
1.00896750e-01  -1.49590765e-07  1.57519282e-17  -6.32851702e-18  1.54887375e-18  3.52071989e-18  3.67246395e-18  1.49590765e-07  1.49590765e-07  1.49590765e-07  1.49590765e-07  1.49590765e-07  1.20794643e-17  1.00009810e-17  2.12359020e-18  1.51744064e-19  -9.88316320e-08  -1.77380472e-17  6.96923144e-18  -1.34136474e-18  -3.24635013e-18  -3.61178692e-18  9.88316320e-08  9.88316320e-08  9.88316320e-08  9.88316320e-08  9.88316320e-08  1.41262603e-17  1.05810184e-17  2.27042218e-18  3.65436797e-19  -2.38517383e-03  -3.01328294e-03  -2.40699955e-03  -2.40773083e-03  -2.40773083e-03  -2.40773083e-03  6.28109111e-04  2.18257185e-05  2.25570032e-05  2.25570005e-05  2.25570005e-05  6.05552111e-04  7.31281990e-07  2.71748813e-12  1.23599048e-16  3.62653684e-03  3.75291605e-03  3.72137630e-03  3.72138287e-03  3.72138287e-03  3.72138287e-03  1.26379213e-04  9.48394629e-05  9.48460373e-05  9.48460373e-05  9.48460373e-05  3.15331758e-05  6.57446123e-09  1.76941795e-16  5.07406617e-17  -1.07070226e-03  -1.13253945e-03  -1.10107726e-03  -1.10107729e-03  -1.10107729e-03  -1.10107729e-03  6.18371933e-05  3.03749972e-05  3.03750285e-05  3.03750285e-05  3.03750285e-05  3.14621647e-05  3.13145866e-11  1.97324795e-17  4.33680869e-19
1.03138900e-01  -1.50540733e-07  1.57679607e-17  -6.33495826e-18  1.55045021e-18  3.52430331e-18  3.67620182e-18  1.50540733e-07  1.50540733e-07  1.50540733e-07  1.50540733e-07  1.50540733e-07  1.20917589e-17  1.00111601e-17  2.12575161e-18  1.51898511e-19  -1.00206476e-07  -1.77561012e-17  6.97632480e-18  -1.34273000e-18  -3.24965430e-18  -3.61546304e-18  1.00206476e-07  1.00206476e-07  1.00206476e-07  1.00206476e-07  1.00206476e-07  1.41406381e-17  1.05917878e-17  2.27273304e-18  3.65808742e-19  -2.38768058e-03  -3.01634989e-03  -2.40944942e-03  -2.41018145e-03  -2.41018144e-03  -2.41018144e-03  6.28669313e-04  2.17688389e-05  2.25008680e-05  2.25008652e-05  2.25008652e-05  6.06168448e-04  7.32026297e-07  2.72025414e-12  1.24032729e-16  3.63033277e-03  3.75673581e-03  3.72516396e-03  3.72517054e-03  3.72517054e-03  3.72517054e-03  1.26403042e-04  9.48311905e-05  9.48377716e-05  9.48377716e-05  9.48377716e-05  3.15652706e-05  6.58115279e-09  1.76941795e-16  5.07406617e-17  -1.07182497e-03  -1.13369216e-03  -1.10219795e-03  -1.10219798e-03  -1.10219798e-03  -1.10219798e-03  6.18671947e-05  3.03729761e-05  3.03730074e-05  3.03730074e-05  3.03730074e-05  3.14941873e-05  3.13464591e-11  1.95156391e-17  4.33680869e-19
