# time  numeric_E1  refQ6_E1  refQ12_E1  refQ24_E1  refQ48_E1  refQ96_E1  errQ6_E1  errQ12_E1  errQ24_E1  errQ48_E1  errQ96_E1  deltaQuadratureQ6_Q96_E1  deltaQuadratureQ12_Q96_E1  deltaQuadratureQ24_Q96_E1  deltaQuadratureQ48_Q96_E1  numeric_E2  refQ6_E2  refQ12_E2  refQ24_E2  refQ48_E2  refQ96_E2  errQ6_E2  errQ12_E2  errQ24_E2  errQ48_E2  errQ96_E2  deltaQuadratureQ6_Q96_E2  deltaQuadratureQ12_Q96_E2  deltaQuadratureQ24_Q96_E2  deltaQuadratureQ48_Q96_E2  numeric_E3  refQ6_E3  refQ12_E3  refQ24_E3  refQ48_E3  refQ96_E3  errQ6_E3  errQ12_E3  errQ24_E3  errQ48_E3  errQ96_E3  deltaQuadratureQ6_Q96_E3  deltaQuadratureQ12_Q96_E3  deltaQuadratureQ24_Q96_E3  deltaQuadratureQ48_Q96_E3  numeric_E4  refQ6_E4  refQ12_E4  refQ24_E4  refQ48_E4  refQ96_E4  errQ6_E4  errQ12_E4  errQ24_E4  errQ48_E4  errQ96_E4  deltaQuadratureQ6_Q96_E4  deltaQuadratureQ12_Q96_E4  deltaQuadratureQ24_Q96_E4  deltaQuadratureQ48_Q96_E4  numeric_E5  refQ6_E5  refQ12_E5  refQ24_E5  refQ48_E5  refQ96_E5  errQ6_E5  errQ12_E5  errQ24_E5  errQ48_E5  errQ96_E5  deltaQuadratureQ6_Q96_E5  deltaQuadratureQ12_Q96_E5  deltaQuadratureQ24_Q96_E5  deltaQuadratureQ48_Q96_E5
8.53659660e-02  -7.43968169e-09  1.56404242e-17  -6.28371902e-18  1.53790966e-18  3.49579759e-18  3.64646749e-18  7.43968171e-09  7.43968169e-09  7.43968169e-09  7.43968170e-09  7.43968170e-09  1.19939568e-17  9.93018652e-18  2.10855783e-18  1.50669906e-19  -4.36010221e-09  -1.76124840e-17  6.91989798e-18  -1.33186955e-18  -3.22337002e-18  -3.58621998e-18  4.36010219e-09  4.36010221e-09  4.36010221e-09  4.36010220e-09  4.36010220e-09  1.40262640e-17  1.05061180e-17  2.25435043e-18  3.62849961e-19  -2.38930232e-03  -2.99195266e-03  -2.38996100e-03  -2.39068710e-03  -2.39068710e-03  -2.39068710e-03  6.02650334e-04  6.58671160e-07  1.38477929e-06  1.38477659e-06  1.38477659e-06  6.01265558e-04  7.26105427e-07  2.69825178e-12  1.22731686e-16  3.68906551e-03  3.72635009e-03  3.69503360e-03  3.69504013e-03  3.69504013e-03  3.69504013e-03  3.72845798e-05  5.96809163e-06  5.97461955e-06  5.97461955e-06  5.97461955e-06  3.13099603e-05  6.52792226e-09  1.75640752e-16  5.03069808e-17  -1.09136652e-03  -1.12452249e-03  -1.09328301e-03  -1.09328304e-03  -1.09328304e-03  -1.09328304e-03  3.31559691e-05  1.91648613e-06  1.91651722e-06  1.91651722e-06  1.91651722e-06  3.12394519e-05  3.10929186e-11  1.92987987e-17  4.33680869e-19
8.55061400e-02  -7.44683750e-09  1.56414342e-17  -6.28412478e-18  1.53800897e-18  3.49602332e-18  3.64670295e-18  7.44683752e-09  7.44683750e-09  7.44683751e-09  7.44683751e-09  7.44683751e-09  1.19947312e-17  9.93082773e-18  2.10869399e-18  1.50679635e-19  -4.36744538e-09  -1.76136213e-17  6.92034482e-18  -1.33195556e-18  -3.22357816e-18  -3.58645155e-18  4.36744536e-09  4.36744539e-09  4.36744538e-09  4.36744538e-09  4.36744538e-09  1.40271697e-17  1.05067964e-17  2.25449600e-18  3.62873391e-19  -2.38945691e-03  -2.99214586e-03  -2.39011532e-03  -2.39084148e-03  -2.39084147e-03  -2.39084147e-03  6.02688944e-04  6.58408757e-07  1.38456377e-06  1.38456107e-06  1.38456107e-06  6.01304383e-04  7.26152314e-07  2.69842568e-12  1.23165367e-16  3.68930414e-03  3.72659071e-03  3.69527220e-03  3.69527873e-03  3.69527873e-03  3.69527873e-03  3.72865681e-05  5.96805773e-06  5.97458607e-06  5.97458607e-06  5.97458607e-06  3.13119820e-05  6.52834378e-09  1.75640752e-16  5.07406617e-17  -1.09143712e-03  -1.12459510e-03  -1.09335360e-03  -1.09335363e-03  -1.09335363e-03  -1.09335363e-03  3.31579772e-05  1.91647704e-06  1.91650813e-06  1.91650813e-06  1.91650813e-06  3.12414691e-05  3.10949261e-11  1.92987987e-17  4.33680869e-19
8.56463140e-02  -7.45396792e-09  1.56424441e-17  -6.28453051e-18  1.53810827e-18  3.49624904e-18  3.64693840e-18  7.45396794e-09  7.45396792e-09  7.45396792e-09  7.45396793e-09  7.45396793e-09  1.19955057e-17  9.93146891e-18  2.10883013e-18  1.50689363e-19  -4.37477962e-09  -1.76147585e-17  6.92079162e-18  -1.33204155e-18  -3.22378629e-18  -3.58668311e-18  4.37477960e-09  4.37477963e-09  4.37477962e-09  4.37477962e-09  4.37477962e-09  1.40280754e-17  1.05074747e-17  2.25464156e-18  3.62896819e-19  -2.38961149e-03  -2.99233904e-03  -2.39026964e-03  -2.39099584e-03  -2.39099584e-03  -2.39099584e-03  6.02727551e-04  6.58146196e-07  1.38434809e-06  1.38434539e-06  1.38434539e-06  6.01343206e-04  7.26199197e-07  2.69860046e-12  1.22731686e-16  3.68954276e-03  3.72683131e-03  3.69551078e-03  3.69551731e-03  3.69551731e-03  3.69551731e-03  3.72885562e-05  5.96802376e-06  5.97455252e-06  5.97455252e-06  5.97455252e-06  3.13140037e-05  6.52876528e-09  1.75640752e-16  5.03069808e-17  -1.09150773e-03  -1.12466771e-03  -1.09342419e-03  -1.09342422e-03  -1.09342422e-03  -1.09342422e-03  3.31599852e-05  1.91646792e-06  1.91649902e-06  1.91649902e-06  1.91649902e-06  3.12434862e-05  3.10969336e-11  1.95156391e-17  4.33680869e-19
8.57864880e-02  -7.46107346e-09  1.56434539e-17  -6.28493621e-18  1.53820756e-18  3.49647474e-18  3.64717383e-18  7.46107347e-09  7.46107345e-09  7.46107346e-09  7.46107346e-09  7.46107346e-09  1.19962800e-17  9.93211004e-18  2.10896627e-18  1.50699091e-19  -4.38210531e-09  -1.76158956e-17  6.92123840e-18  -1.33212754e-18  -3.22399440e-18  -3.58691465e-18  4.38210530e-09  4.38210532e-09  4.38210531e-09  4.38210531e-09  4.38210531e-09  1.40289809e-17  1.05081531e-17  2.25478711e-18  3.62920247e-19  -2.38976606e-03  -2.99253221e-03  -2.39042394e-03  -2.39115019e-03  -2.39115019e-03  -2.39115019e-03  6.02766155e-04  6.57883478e-07  1.38413225e-06  1.38412955e-06  1.38412956e-06  6.01382026e-04  7.26246077e-07  2.69877393e-12  1.23165367e-16  3.68978136e-03  3.72707190e-03  3.69574935e-03  3.69575588e-03  3.69575588e-03  3.69575588e-03  3.72905441e-05  5.96798971e-06  5.97451890e-06  5.97451890e-06  5.97451890e-06  3.13160252e-05  6.52918675e-09  1.75640752e-16  5.03069808e-17  -1.09157832e-03  -1.12474031e-03  -1.09349478e-03  -1.09349481e-03  -1.09349481e-03  -1.09349481e-03  3.31619930e-05  1.91645877e-06  1.91648987e-06  1.91648987e-06  1.91648987e-06  3.12455031e-05  3.10989411e-11  1.95156391e-17  4.33680869e-19
8.59266620e-02  -7.46815383e-09  1.56444636e-17  -6.28534189e-18  1.53830685e-18  3.49670043e-18  3.64740925e-18  7.46815385e-09  7.46815383e-09  7.46815383e-09  7.46815383e-09  7.46815384e-09  1.19970544e-17  9.93275113e-18  2.10910240e-18  1.50708819e-19  -4.38942288e-09  -1.76170327e-17  6.92168515e-18  -1.33221353e-18  -3.22420251e-18  -3.58714618e-18  4.38942286e-09  4.38942288e-09  4.38942288e-09  4.38942287e-09  4.38942287e-09  1.40298865e-17  1.05088313e-17  2.25493265e-18  3.62943672e-19  -2.38992062e-03  -2.99272537e-03  -2.39057824e-03  -2.39130453e-03  -2.39130453e-03  -2.39130453e-03  6.02804757e-04  6.57620606e-07  1.38391626e-06  1.38391356e-06  1.38391356e-06  6.01420843e-04  7.26292955e-07  2.69894870e-12  1.23165367e-16  3.69001994e-03  3.72731248e-03  3.69598790e-03  3.69599443e-03  3.69599443e-03  3.69599443e-03  3.72925317e-05  5.96795560e-06  5.97448521e-06  5.97448521e-06  5.97448521e-06  3.13180465e-05  6.52960819e-09  1.76074433e-16  5.07406617e-17  -1.09164891e-03  -1.12481291e-03  -1.09356536e-03  -1.09356539e-03  -1.09356539e-03  -1.09356539e-03  3.31640007e-05  1.91644960e-06  1.91648070e-06  1.91648070e-06  1.91648070e-06  3.12475200e-05  3.11009486e-11  1.92987987e-17  4.33680869e-19
8.60668360e-02  -7.47520863e-09  1.56454733e-17  -6.28574754e-18  1.53840613e-18  3.49692610e-18  3.64764465e-18  7.47520865e-09  7.47520862e-09  7.47520863e-09  7.47520863e-09  7.47520863e-09  1.19978286e-17  9.93339218e-18  2.10923852e-18  1.50718545e-19  -4.39673084e-09  -1.76181696e-17  6.92213187e-18  -1.33229951e-18  -3.22441059e-18  -3.58737769e-18  4.39673083e-09  4.39673085e-09  4.39673084e-09  4.39673084e-09  4.39673084e-09  1.40307920e-17  1.05095096e-17  2.25507818e-18  3.62967096e-19  -2.39007517e-03  -2.99291852e-03  -2.39073252e-03  -2.39145887e-03  -2.39145886e-03  -2.39145886e-03  6.02843356e-04  6.57357575e-07  1.38370010e-06  1.38369740e-06  1.38369740e-06  6.01459659e-04  7.26339829e-07  2.69912304e-12  1.22731686e-16  3.69025851e-03  3.72755303e-03  3.69622644e-03  3.69623297e-03  3.69623297e-03  3.69623297e-03  3.72945192e-05  5.96792141e-06  5.97445144e-06  5.97445144e-06  5.97445144e-06  3.13200678e-05  6.53002960e-09  1.75640752e-16  5.07406617e-17  -1.09171950e-03  -1.12488551e-03  -1.09363594e-03  -1.09363597e-03  -1.09363597e-03  -1.09363597e-03  3.31660081e-05  1.91644040e-06  1.91647150e-06  1.91647150e-06  1.91647150e-06  3.12495366e-05  3.11029557e-11  1.95156391e-17  6.50521303e-19
8.62070100e-02  -7.48223863e-09  1.56464829e-17  -6.28615316e-18  1.53850540e-18  3.49715176e-18  3.64788003e-18  7.48223864e-09  7.48223862e-09  7.48223863e-09  7.48223863e-09  7.48223863e-09  1.19986029e-17  9.93403319e-18  2.10937463e-18  1.50728271e-19  -4.40403041e-09  -1.76193066e-17  6.92257856e-18  -1.33238548e-18  -3.22461867e-18  -3.58760919e-18  4.40403040e-09  4.40403042e-09  4.40403041e-09  4.40403041e-09  4.40403041e-09  1.40316974e-17  1.05101877e-17  2.25522370e-18  3.62990519e-19  -2.39022971e-03  -2.99311166e-03  -2.39088680e-03  -2.39161319e-03  -2.39161319e-03  -2.39161319e-03  6.02881952e-04  6.57094388e-07  1.38348379e-06  1.38348109e-06  1.38348109e-06  6.01498471e-04  7.26386700e-07  2.69929695e-12  1.22731686e-16  3.69049707e-03  3.72779357e-03  3.69646496e-03  3.69647149e-03  3.69647149e-03  3.69647149e-03  3.72965065e-05  5.96788715e-06  5.97441760e-06  5.97441760e-06  5.97441760e-06  3.13220889e-05  6.53045099e-09  1.75640752e-16  5.03069808e-17  -1.09179008e-03  -1.12495810e-03  -1.09370651e-03  -1.09370654e-03  -1.09370654e-03  -1.09370654e-03  3.31680155e-05  1.91643117e-06  1.91646227e-06  1.91646227e-06  1.91646227e-06  3.12515532e-05  3.11049628e-11  1.95156391e-17  4.33680869e-19
8.63471840e-02  -7.48924312e-09  1.56474925e-17  -6.28655876e-18  1.53860467e-18  3.49737741e-18  3.64811540e-18  7.48924314e-09  7.48924311e-09  7.48924312e-09  7.48924312e-09  7.48924312e-09  1.19993771e-17  9.93467416e-18  2.10951073e-18  1.50737997e-19  -4.41132132e-09  -1.76204434e-17  6.92302522e-18  -1.33247145e-18  -3.22482673e-18  -3.58784067e-18  4.41132130e-09  4.41132133e-09  4.41132132e-09  4.41132132e-09  4.41132132e-09  1.40326027e-17  1.05108659e-17  2.25536921e-18  3.63013940e-19  -2.39038423e-03  -2.99330478e-03  -2.39104107e-03  -2.39176750e-03  -2.39176750e-03  -2.39176750e-03  6.02920546e-04  6.56831045e-07  1.38326731e-06  1.38326461e-06  1.38326461e-06  6.01537281e-04  7.26433568e-07  2.69947086e-12  1.23165367e-16  3.69073561e-03  3.72803410e-03  3.69670346e-03  3.69670999e-03  3.69670999e-03  3.69670999e-03  3.72984935e-05  5.96785282e-06  5.97438369e-06  5.97438369e-06  5.97438369e-06  3.13241099e-05  6.53087235e-09  1.76074433e-16  5.07406617e-17  -1.09186066e-03  -1.12503068e-03  -1.09377708e-03  -1.09377711e-03  -1.09377711e-03  -1.09377711e-03  3.31700226e-05  1.91642191e-06  1.91645302e-06  1.91645302e-06  1.91645302e-06  3.12535696e-05  3.11069699e-11  1.95156391e-17  4.33680869e-19
8.64873580e-02  -7.49622176e-09  1.56485019e-17  -6.28696433e-18  1.53870393e-18  3.49760304e-18  3.64835076e-18  7.49622178e-09  7.49622176e-09  7.49622176e-09  7.49622176e-09  7.49622177e-09  1.20001512e-17  9.93531509e-18  2.10964682e-18  1.50747721e-19  -4.41860323e-09  -1.76215802e-17  6.92347185e-18  -1.33255742e-18  -3.22503477e-18  -3.58807213e-18  4.41860321e-09  4.41860324e-09  4.41860323e-09  4.41860323e-09  4.41860323e-09  1.40335080e-17  1.05115440e-17  2.25551472e-18  3.63037359e-19  -2.39053875e-03  -2.99349789e-03  -2.39119532e-03  -2.39192180e-03  -2.39192180e-03  -2.39192180e-03  6.02959137e-04  6.56567546e-07  1.38305068e-06  1.38304798e-06  1.38304798e-06  6.01576089e-04  7.26480434e-07  2.69964519e-12  1.23165367e-16  3.69097413e-03  3.72827461e-03  3.69694195e-03  3.69694848e-03  3.69694848e-03  3.69694848e-03  3.73004804e-05  5.96781842e-06  5.97434971e-06  5.97434971e-06  5.97434971e-06  3.13261307e-05  6.53129369e-09  1.75640752e-16  5.03069808e-17  -1.09193123e-03  -1.12510326e-03  -1.09384765e-03  -1.09384768e-03  -1.09384768e-03  -1.09384768e-03  3.31720297e-05  1.91641263e-06  1.91644374e-06  1.91644374e-06  1.91644374e-06  3.12555859e-05  3.11089767e-11  1.95156391e-17  4.33680869e-19
8.66275320e-02  -7.50317565e-09  1.56495114e-17  -6.28736988e-18  1.53880319e-18  3.49782865e-18  3.64858610e-18  7.50317566e-09  7.50317564e-09  7.50317565e-09  7.50317565e-09  7.50317565e-09  1.20009253e-17  9.93595597e-18  2.10978291e-18  1.50757445e-19  -4.42587614e-09  -1.76227169e-17  6.92391846e-18  -1.33264337e-18  -3.22524281e-18  -3.58830358e-18  4.42587612e-09  4.42587614e-09  4.42587614e-09  4.42587613e-09  4.42587613e-09  1.40344133e-17  1.05122220e-17  2.25566021e-18  3.63060777e-19  -2.39069326e-03  -2.99369099e-03  -2.39134957e-03  -2.39207610e-03  -2.39207609e-03  -2.39207609e-03  6.02997725e-04  6.56303891e-07  1.38283389e-06  1.38283119e-06  1.38283119e-06  6.01614894e-04  7.26527296e-07  2.69981910e-12  1.23165367e-16  3.69121264e-03  3.72851511e-03  3.69718042e-03  3.69718696e-03  3.69718696e-03  3.69718696e-03  3.73024671e-05  5.96778395e-06  5.97431566e-06  5.97431566e-06  5.97431566e-06  3.13281514e-05  6.53171499e-09  1.75640752e-16  5.03069808e-17  -1.09200180e-03  -1.12517584e-03  -1.09391821e-03  -1.09391824e-03  -1.09391824e-03  -1.09391824e-03  3.31740365e-05  1.91640332e-06  1.91643443e-06  1.91643443e-06  1.91643443e-06  3.12576021e-05  3.11109834e-11  1.95156391e-17  4.33680869e-19
8.67677060e-02  -7.51010399e-09  1.56505207e-17  -6.28777540e-18  1.53890244e-18  3.49805425e-18  3.64882142e-18  7.51010401e-09  7.51010398e-09  7.51010399e-09  7.51010399e-09  7.51010399e-09  1.20016993e-17  9.93659682e-18  2.10991898e-18  1.50767169e-19  -4.43314030e-09  -1.76238535e-17  6.92436503e-18  -1.33272933e-18  -3.22545083e-18  -3.58853502e-18  4.43314028e-09  4.43314030e-09  4.43314029e-09  4.43314029e-09  4.43314029e-09  1.40353185e-17  1.05129001e-17  2.25580570e-18  3.63084194e-19  -2.39084776e-03  -2.99388407e-03  -2.39150380e-03  -2.39223038e-03  -2.39223038e-03  -2.39223038e-03  6.03036311e-04  6.56040081e-07  1.38261694e-06  1.38261424e-06  1.38261424e-06  6.01653697e-04  7.26574155e-07  2.69999387e-12  1.22731686e-16  3.69145113e-03  3.72875559e-03  3.69741888e-03  3.69742542e-03  3.69742542e-03  3.69742542e-03  3.73044535e-05  5.96774940e-06  5.97428154e-06  5.97428154e-06  5.97428154e-06  3.13301720e-05  6.53213627e-09  1.75640752e-16  5.03069808e-17  -1.09207237e-03  -1.12524841e-03  -1.09398876e-03  -1.09398879e-03  -1.09398879e-03  -1.09398879e-03  3.31760432e-05  1.91639398e-06  1.91642509e-06  1.91642509e-06  1.91642509e-06  3.12596181e-05  3.11129902e-11  1.92987987e-17  4.33680869e-19
8.69078800e-02  -7.51700665e-09  1.56515300e-17  -6.28818089e-18  1.53900168e-18  3.49827984e-18  3.64905673e-18  7.51700667e-09  7.51700664e-09  7.51700665e-09  7.51700665e-09  7.51700665e-09  1.20024733e-17  9.93723762e-18  2.11005505e-18  1.50776892e-19  -4.44039549e-09  -1.76249900e-17  6.92481158e-18  -1.33281527e-18  -3.22565883e-18  -3.58876644e-18  4.44039547e-09  4.44039550e-09  4.44039549e-09  4.44039549e-09  4.44039549e-09  1.40362236e-17  1.05135780e-17  2.25595117e-18  3.63107609e-19  -2.39100225e-03  -2.99407715e-03  -2.39165803e-03  -2.39238465e-03  -2.39238465e-03  -2.39238465e-03  6.03074894e-04  6.55776115e-07  1.38239983e-06  1.38239713e-06  1.38239713e-06  6.01692497e-04  7.26621011e-07  2.70016778e-12  1.23165367e-16  3.69168961e-03  3.72899605e-03  3.69765733e-03  3.69766386e-03  3.69766386e-03  3.69766386e-03  3.73064398e-05  5.96771478e-06  5.97424734e-06  5.97424734e-06  5.97424734e-06  3.13321925e-05  6.53255752e-09  1.76074433e-16  5.07406617e-17  -1.09214293e-03  -1.12532098e-03  -1.09405931e-03  -1.09405934e-03  -1.09405934e-03  -1.09405934e-03  3.31780498e-05  1.91638462e-06  1.91641573e-06  1.91641573e-06  1.91641573e-06  3.12616340e-05  3.11149964e-11  1.95156391e-17  4.33680869e-19
8.70480540e-02  -7.52388397e-09  1.56525392e-17  -6.28858636e-18  1.53910092e-18  3.49850541e-18  3.64929203e-18  7.52388398e-09  7.52388396e-09  7.52388397e-09  7.52388397e-09  7.52388397e-09  1.20032472e-17  9.93787838e-18  2.11019111e-18  1.50786614e-19  -4.44764206e-09  -1.76261265e-17  6.92525810e-18  -1.33290121e-18  -3.22586683e-18  -3.58899785e-18  4.44764205e-09  4.44764207e-09  4.44764206e-09  4.44764206e-09  4.44764206e-09  1.40371287e-17  1.05142559e-17  2.25609664e-18  3.63131022e-19  -2.39115673e-03  -2.99427021e-03  -2.39181225e-03  -2.39253892e-03  -2.39253891e-03  -2.39253891e-03  6.03113475e-04  6.55511994e-07  1.38218256e-06  1.38217986e-06  1.38217986e-06  6.01731295e-04  7.26667864e-07  2.70034169e-12  1.22731686e-16  3.69192807e-03  3.72923650e-03  3.69789575e-03  3.69790229e-03  3.69790229e-03  3.69790229e-03  3.73084259e-05  5.96768009e-06  5.97421307e-06  5.97421307e-06  5.97421307e-06  3.13342128e-05  6.53297875e-09  1.76074433e-16  5.07406617e-17  -1.09221348e-03  -1.12539354e-03  -1.09412986e-03  -1.09412989e-03  -1.09412989e-03  -1.09412989e-03  3.31800562e-05  1.91637522e-06  1.91640634e-06  1.91640634e-06  1.91640634e-06  3.12636498e-05  3.11170026e-11  1.95156391e-17  4.33680869e-19
8.71882280e-02  -7.53073576e-09  1.56535484e-17  -6.28899180e-18  1.53920015e-18  3.49873097e-18  3.64952730e-18  7.53073577e-09  7.53073575e-09  7.53073576e-09  7.53073576e-09  7.53073576e-09  1.20040211e-17  9.93851910e-18  2.11032716e-18  1.50796335e-19  -4.45487975e-09  -1.76272629e-17  6.92570459e-18  -1.33298715e-18  -3.22607481e-18  -3.58922924e-18  4.45487973e-09  4.45487976e-09  4.45487975e-09  4.45487975e-09  4.45487975e-09  1.40380337e-17  1.05149338e-17  2.25624209e-18  3.63154434e-19  -2.39131120e-03  -2.99446326e-03  -2.39196645e-03  -2.39269317e-03  -2.39269317e-03  -2.39269317e-03  6.03152052e-04  6.55247717e-07  1.38196513e-06  1.38196243e-06  1.38196243e-06  6.01770090e-04  7.26714714e-07  2.70051603e-12  1.22731686e-16  3.69216652e-03  3.72947693e-03  3.69813417e-03  3.69814070e-03  3.69814070e-03  3.69814070e-03  3.73104117e-05  5.96764533e-06  5.97417873e-06  5.97417873e-06  5.97417873e-06  3.13362330e-05  6.53339995e-09  1.76074433e-16  5.07406617e-17  -1.09228403e-03  -1.12546609e-03  -1.09420040e-03  -1.09420043e-03  -1.09420043e-03  -1.09420043e-03  3.31820624e-05  1.91636580e-06  1.91639692e-06  1.91639692e-06  1.91639692e-06  3.12656655e-05  3.11190088e-11  1.95156391e-17  4.33680869e-19
8.73284020e-02  -7.53756139e-09  1.56545575e-17  -6.28939721e-18  1.53929937e-18  3.49895651e-18  3.64976257e-18  7.53756141e-09  7.53756139e-09  7.53756139e-09  7.53756140e-09  7.53756140e-09  1.20047949e-17  9.93915978e-18  2.11046320e-18  1.50806056e-19  -4.46210740e-09  -1.76283992e-17  6.92615105e-18  -1.33307308e-18  -3.22628277e-18  -3.58946062e-18  4.46210738e-09  4.46210741e-09  4.46210740e-09  4.46210740e-09  4.46210740e-09  1.40389386e-17  1.05156117e-17  2.25638754e-18  3.63177845e-19  -2.39146567e-03  -2.99465629e-03  -2.39212065e-03  -2.39284741e-03  -2.39284741e-03  -2.39284741e-03  6.03190627e-04  6.54983286e-07  1.38174755e-06  1.38174485e-06  1.38174485e-06  6.01808882e-04  7.26761562e-07  2.70068993e-12  1.23165367e-16  3.69240495e-03  3.72971735e-03  3.69837256e-03  3.69837910e-03  3.69837910e-03  3.69837910e-03  3.73123974e-05  5.96761049e-06  5.97414431e-06  5.97414431e-06  5.97414431e-06  3.13382530e-05  6.53382112e-09  1.75640752e-16  5.07406617e-17  -1.09235458e-03  -1.12553865e-03  -1.09427093e-03  -1.09427097e-03  -1.09427097e-03  -1.09427097e-03  3.31840685e-05  1.91635636e-06  1.91638748e-06  1.91638748e-06  1.91638748e-06  3.12676810e-05  3.11210151e-11  1.95156391e-17  4.33680869e-19
8.74685760e-02  -7.54436205e-09  1.56555665e-17  -6.28980260e-18  1.53939859e-18  3.49918204e-18  3.64999782e-18  7.54436206e-09  7.54436204e-09  7.54436205e-09  7.54436205e-09  7.54436205e-09  1.20055687e-17  9.93980042e-18  2.11059923e-18  1.50815777e-19  -4.46932689e-09  -1.76295355e-17  6.92659748e-18  -1.33315900e-18  -3.22649073e-18  -3.58969198e-18  4.46932687e-09  4.46932690e-09  4.46932689e-09  4.46932689e-09  4.46932689e-09  1.40398435e-17  1.05162895e-17  2.25653298e-18  3.63201254e-19  -2.39162012e-03  -2.99484932e-03  -2.39227483e-03  -2.39300165e-03  -2.39300164e-03  -2.39300164e-03  6.03229200e-04  6.54718699e-07  1.38152981e-06  1.38152710e-06  1.38152710e-06  6.01847673e-04  7.26808406e-07  2.70086427e-12  1.22731686e-16  3.69264337e-03  3.72995775e-03  3.69861095e-03  3.69861748e-03  3.69861748e-03  3.69861748e-03  3.73143828e-05  5.96757558e-06  5.97410983e-06  5.97410983e-06  5.97410983e-06  3.13402730e-05  6.53424226e-09  1.76074433e-16  5.07406617e-17  -1.09242512e-03  -1.12561119e-03  -1.09434147e-03  -1.09434150e-03  -1.09434150e-03  -1.09434150e-03  3.31860744e-05  1.91634688e-06  1.91637801e-06  1.91637801e-06  1.91637801e-06  3.12696964e-05  3.11230210e-11  1.92987987e-17  4.33680869e-19
8.76087500e-02  -7.55113635e-09  1.56565755e-17  -6.29020796e-18  1.53949780e-18  3.49940755e-18  3.65023305e-18  7.55113637e-09  7.55113635e-09  7.55113635e-09  7.55113636e-09  7.55113636e-09  1.20063424e-17  9.94044101e-18  2.11073525e-18  1.50825497e-19  -4.47653604e-09  -1.76306717e-17  6.92704388e-18  -1.33324492e-18  -3.22669867e-18  -3.58992333e-18  4.47653602e-09  4.47653605e-09  4.47653604e-09  4.47653604e-09  4.47653604e-09  1.40407483e-17  1.05169672e-17  2.25667840e-18  3.63224661e-19  -2.39177456e-03  -2.99504233e-03  -2.39242901e-03  -2.39315587e-03  -2.39315587e-03  -2.39315587e-03  6.03267769e-04  6.54453958e-07  1.38131191e-06  1.38130920e-06  1.38130920e-06  6.01886460e-04  7.26855247e-07  2.70103818e-12  1.23165367e-16  3.69288177e-03  3.73019814e-03  3.69884931e-03  3.69885585e-03  3.69885585e-03  3.69885585e-03  3.73163681e-05  5.96754060e-06  5.97407527e-06  5.97407527e-06  5.97407527e-06  3.13422928e-05  6.53466338e-09  1.76074433e-16  5.07406617e-17  -1.09249566e-03  -1.12568374e-03  -1.09441199e-03  -1.09441203e-03  -1.09441203e-03  -1.09441203e-03  3.31880801e-05  1.91633738e-06  1.91636851e-06  1.91636851e-06  1.91636851e-06  3.12717116e-05  3.11250268e-11  1.95156391e-17  4.33680869e-19
8.77489240e-02  -7.55788541e-09  1.56575844e-17  -6.29061330e-18  1.53959700e-18  3.49963305e-18  3.65046827e-18  7.55788543e-09  7.55788541e-09  7.55788542e-09  7.55788542e-09  7.55788542e-09  1.20071161e-17  9.94108157e-18  2.11087127e-18  1.50835216e-19  -4.48373738e-09  -1.76318078e-17  6.92749025e-18  -1.33333084e-18  -3.22690659e-18  -3.59015466e-18  4.48373737e-09  4.48373739e-09  4.48373738e-09  4.48373738e-09  4.48373738e-09  1.40416531e-17  1.05176449e-17  2.25682382e-18  3.63248067e-19  -2.39192899e-03  -2.99523532e-03  -2.39258318e-03  -2.39331008e-03  -2.39331008e-03  -2.39331008e-03  6.03306337e-04  6.54189064e-07  1.38109385e-06  1.38109115e-06  1.38109115e-06  6.01925245e-04  7.26902085e-07  2.70121208e-12  1.23165367e-16  3.69312016e-03  3.73043851e-03  3.69908766e-03  3.69909420e-03  3.69909420e-03  3.69909420e-03  3.73183531e-05  5.96750555e-06  5.97404064e-06  5.97404064e-06  5.97404064e-06  3.13443125e-05  6.53508446e-09  1.75640752e-16  5.07406617e-17  -1.09256619e-03  -1.12575628e-03  -1.09448252e-03  -1.09448255e-03  -1.09448255e-03  -1.09448255e-03  3.31900857e-05  1.91632786e-06  1.91635898e-06  1.91635898e-06  1.91635898e-06  3.12737267e-05  3.11270326e-11  1.92987987e-17  4.33680869e-19
