"Vm","activationTime","activeTension","externalStimulusCurrent","ionicCurrent","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.045875,0.020608,0,0,3.0632e-05,1,0.013012,0.01216,0.001824,0.002744
0.045875,0.020648,0,0,3.0664e-05,1,0.013033,0.01218,0.001827,0.002737
0.045876,0.020687,0,0,3.0695e-05,1,0.013055,0.0122,0.00183,0.00273
0.045876,0.020726,0,0,3.0665e-05,1,0.013076,0.01222,0.001833,0.002723
0.045876,0.020766,0,0,3.063e-05,1,0.013097,0.01224,0.001836,0.002716
0.045876,0.020805,0,0,3.0592e-05,1,0.013119,0.01226,0.001839,0.002709
0.045876,0.020844,0,0,3.0551e-05,1,0.01314,0.01228,0.001842,0.002702
0.045876,0.020884,0,0,3.0513e-05,1,0.013162,0.0123,0.001845,0.002695
0.045876,0.020924,0,0,3.0486e-05,1,0.013183,0.01232,0.001848,0.002688
0.045876,0.020963,0,0,3.0461e-05,1,0.013204,0.01234,0.001851,0.002681
0.045876,0.021003,0,0,3.0439e-05,1,0.013226,0.01236,0.001854,0.002674
0.045876,0.021043,0,0,3.0419e-05,1,0.013247,0.01238,0.001857,0.002667
0.045877,0.021082,0,0,3.0401e-05,1,0.013269,0.0124,0.00186,0.00266
0.045877,0.021122,0,0,3.0441e-05,1,0.01329,0.01242,0.001863,0.002653
0.045877,0.021161,0,0,3.048e-05,1,0.013311,0.01244,0.001866,0.002646
0.045877,0.021201,0,0,3.0518e-05,1,0.013333,0.01246,0.001869,0.002639
0.045877,0.02124,0,0,3.0554e-05,1,0.013354,0.01248,0.001872,0.002632
0.045877,0.021279,0,0,3.0588e-05,1,0.013376,0.0125,0.001875,0.002625
0.045877,0.021319,0,0,3.0579e-05,1,0.013397,0.01252,0.001878,0.002618
0.045877,0.021358,0,0,3.0566e-05,1,0.013418,0.01254,0.001881,0.002611
0.045877,0.021397,0,0,3.0548e-05,1,0.01344,0.01256,0.001884,0.002604
0.045877,0.021437,0,0,3.0527e-05,1,0.013461,0.01258,0.001887,0.002597
0.045878,0.021477,0,0,3.0501e-05,1,0.013483,0.0126,0.00189,0.00259
0.045878,0.021516,0,0,3.0501e-05,1,0.013504,0.01262,0.001893,0.002583
0.045878,0.021556,0,0,3.05e-05,1,0.013525,0.01264,0.001896,0.002576
0.045878,0.021595,0,0,3.0495e-05,1,0.013547,0.01266,0.001899,0.002569
0.045878,0.021635,0,0,3.0487e-05,1,0.013568,0.01268,0.001902,0.002562
0.045878,0.021675,0,0,3.0475e-05,1,0.01359,0.0127,0.001905,0.002555
0.045878,0.021714,0,0,3.0451e-05,1,0.013611,0.01272,0.001908,0.002548
0.045878,0.021754,0,0,3.0434e-05,1,0.013632,0.01274,0.001911,0.002541
0.045878,0.021793,0,0,3.0426e-05,1,0.013654,0.01276,0.001914,0.002534
0.045878,0.021833,0,0,3.0425e-05,1,0.013675,0.01278,0.001917,0.002527
0.045879,0.021872,0,0,3.0431e-05,1,0.013697,0.0128,0.00192,0.00252
0.045879,0.021912,0,0,3.043e-05,1,0.013718,0.01282,0.001923,0.002513
0.045879,0.021951,0,0,3.0432e-05,1,0.013739,0.01284,0.001926,0.002506
0.045879,0.021991,0,0,3.0437e-05,1,0.013761,0.01286,0.001929,0.002499
0.045879,0.02203,0,0,3.044e-05,1,0.013782,0.01288,0.001932,0.002492
0.045879,0.02207,0,0,3.0441e-05,1,0.013804,0.0129,0.001935,0.002485
0.045879,0.02211,0,0,3.0458e-05,1,0.013825,0.01292,0.001938,0.002478
0.045879,0.022149,0,0,3.0474e-05,1,0.013846,0.01294,0.001941,0.002471
0.045879,0.022189,0,0,3.0489e-05,1,0.013868,0.01296,0.001944,0.002464
0.045879,0.022229,0,0,3.0504e-05,1,0.013889,0.01298,0.001947,0.002457
0.04588,0.022268,0,0,3.0519e-05,1,0.013911,0.013,0.00195,0.00245
0.04588,0.022308,0,0,3.0501e-05,1,0.013932,0.01302,0.001953,0.002443
0.04588,0.022347,0,0,3.048e-05,1,0.013953,0.01304,0.001956,0.002436
0.04588,0.022387,0,0,3.0458e-05,1,0.013975,0.01306,0.001959,0.002429
0.04588,0.022426,0,0,3.0434e-05,1,0.013996,0.01308,0.001962,0.002422
0.04588,0.022465,0,0,3.0408e-05,1,0.014018,0.0131,0.001965,0.002415
0.04588,0.022505,0,0,3.041e-05,1,0.014039,0.01312,0.001968,0.002408
0.04588,0.022544,0,0,3.0413e-05,1,0.01406,0.01314,0.001971,0.002401
0.04588,0.022584,0,0,3.0422e-05,1,0.014082,0.01316,0.001974,0.002394
0.04588,0.022624,0,0,3.0434e-05,1,0.014103,0.01318,0.001977,0.002387
0.045881,0.022663,0,0,3.0447e-05,1,0.014125,0.0132,0.00198,0.00238
0.045881,0.022703,0,0,3.0472e-05,1,0.014146,0.01322,0.001983,0.002373
0.045881,0.022742,0,0,3.0494e-05,1,0.014167,0.01324,0.001986,0.002366
0.045881,0.022782,0,0,3.0514e-05,1,0.014189,0.01326,0.001989,0.002359
0.045881,0.022822,0,0,3.0532e-05,1,0.01421,0.01328,0.001992,0.002352
0.045881,0.022861,0,0,3.0547e-05,1,0.014232,0.0133,0.001995,0.002345
0.045881,0.0229,0,0,3.0538e-05,1,0.014253,0.01332,0.001998,0.002338
0.045881,0.02294,0,0,3.053e-05,1,0.014274,0.01334,0.002001,0.002331
0.045881,0.022979,0,0,3.0524e-05,1,0.014296,0.01336,0.002004,0.002324
0.045881,0.023019,0,0,3.0524e-05,1,0.014317,0.01338,0.002007,0.002317
0.045882,0.023058,0,0,3.0531e-05,1,0.014339,0.0134,0.00201,0.00231
0.045882,0.023098,0,0,3.0531e-05,1,0.01436,0.01342,0.002013,0.002303
0.045882,0.023138,0,0,3.0532e-05,1,0.014381,0.01344,0.002016,0.002296
0.045882,0.023177,0,0,3.0535e-05,1,0.014403,0.01346,0.002019,0.002289
0.045882,0.023217,0,0,3.0543e-05,1,0.014424,0.01348,0.002022,0.002282
0.045882,0.023257,0,0,3.0556e-05,1,0.014446,0.0135,0.002025,0.002275
0.045882,0.023296,0,0,3.0498e-05,1,0.014467,0.01352,0.002028,0.002268
0.045882,0.023336,0,0,3.0438e-05,1,0.014488,0.01354,0.002031,0.002261
0.045882,0.023376,0,0,3.0376e-05,1,0.01451,0.01356,0.002034,0.002254
0.045882,0.023415,0,0,3.0312e-05,1,0.014531,0.01358,0.002037,0.002247
0.045883,0.023455,0,0,3.0247e-05,1,0.014553,0.0136,0.00204,0.00224
0.045883,0.023494,0,0,3.0274e-05,1,0.014574,0.01362,0.002043,0.002233
0.045883,0.023534,0,0,3.0298e-05,1,0.014595,0.01364,0.002046,0.002226
0.045883,0.023573,0,0,3.032e-05,1,0.014617,0.01366,0.002049,0.002219
0.045883,0.023613,0,0,3.0339e-05,1,0.014638,0.01368,0.002052,0.002212
0.045883,0.023652,0,0,3.0354e-05,1,0.01466,0.0137,0.002055,0.002205
0.045883,0.023692,0,0,3.0389e-05,1,0.014681,0.01372,0.002058,0.002198
0.045883,0.023731,0,0,3.0418e-05,1,0.014702,0.01374,0.002061,0.002191
0.045883,0.023771,0,0,3.0439e-05,1,0.014724,0.01376,0.002064,0.002184
0.045883,0.023811,0,0,3.0454e-05,1,0.014745,0.01378,0.002067,0.002177
0.045884,0.02385,0,0,3.0461e-05,1,0.014767,0.0138,0.00207,0.00217
0.045884,0.02389,0,0,3.0436e-05,1,0.014788,0.01382,0.002073,0.002163
0.045884,0.02393,0,0,3.0414e-05,1,0.014809,0.01384,0.002076,0.002156
0.045884,0.023969,0,0,3.0397e-05,1,0.014831,0.01386,0.002079,0.002149
0.045884,0.024009,0,0,3.0383e-05,1,0.014852,0.01388,0.002082,0.002142
0.045884,0.024048,0,0,3.0372e-05,1,0.014874,0.0139,0.002085,0.002135
0.045884,0.024088,0,0,3.0395e-05,1,0.014895,0.01392,0.002088,0.002128
0.045884,0.024127,0,0,3.042e-05,1,0.014916,0.01394,0.002091,0.002121
0.045884,0.024166,0,0,3.0448e-05,1,0.014938,0.01396,0.002094,0.002114
0.045884,0.024206,0,0,3.0479e-05,1,0.014959,0.01398,0.002097,0.002107
0.045885,0.024245,0,0,3.0513e-05,1,0.014981,0.014,0.0021,0.0021
0.045885,0.024285,0,0,3.0483e-05,1,0.015002,0.01402,0.002103,0.002093
0.045885,0.024325,0,0,3.0456e-05,1,0.015023,0.01404,0.002106,0.002086
0.045885,0.024365,0,0,3.043e-05,1,0.015045,0.01406,0.002109,0.002079
0.045885,0.024404,0,0,3.0407e-05,1,0.015066,0.01408,0.002112,0.002072
0.045885,0.024444,0,0,3.0386e-05,1,0.015088,0.0141,0.002115,0.002065
0.045885,0.024484,0,0,3.038e-05,1,0.015109,0.01412,0.002118,0.002058
0.045885,0.024523,0,0,3.0383e-05,1,0.01513,0.01414,0.002121,0.002051
0.045885,0.024563,0,0,3.0395e-05,1,0.015152,0.01416,0.002124,0.002044
0.045885,0.024602,0,0,3.0415e-05,1,0.015173,0.01418,0.002127,0.002037
0.045886,0.024642,0,0,3.0442e-05,1,0.015195,0.0142,0.00213,0.00203
0.045886,0.024681,0,0,3.0441e-05,1,0.015216,0.01422,0.002133,0.002023
0.045886,0.024721,0,0,3.0431e-05,1,0.015237,0.01424,0.002136,0.002016
0.045886,0.02476,0,0,3.0414e-05,1,0.015259,0.01426,0.002139,0.002009
0.045886,0.0248,0,0,3.0389e-05,1,0.01528,0.01428,0.002142,0.002002
0.045886,0.024839,0,0,3.0353e-05,1,0.015302,0.0143,0.002145,0.001995
0.045886,0.024879,0,0,3.0341e-05,1,0.015323,0.01432,0.002148,0.001988
0.045886,0.024919,0,0,3.033e-05,1,0.015344,0.01434,0.002151,0.001981
0.045886,0.024959,0,0,3.032e-05,1,0.015366,0.01436,0.002154,0.001974
0.045886,0.024998,0,0,3.0312e-05,1,0.015387,0.01438,0.002157,0.001967
0.045887,0.025038,0,0,3.0306e-05,1,0.015409,0.0144,0.00216,0.00196
0.045887,0.025077,0,0,3.0316e-05,1,0.01543,0.01442,0.002163,0.001953
0.045887,0.025117,0,0,3.0323e-05,1,0.015451,0.01444,0.002166,0.001946
0.045887,0.025157,0,0,3.0328e-05,1,0.015473,0.01446,0.002169,0.001939
0.045887,0.025196,0,0,3.033e-05,1,0.015494,0.01448,0.002172,0.001932
0.045887,0.025235,0,0,3.0328e-05,1,0.015516,0.0145,0.002175,0.001925
0.045887,0.025275,0,0,3.0331e-05,1,0.015537,0.01452,0.002178,0.001918
0.045887,0.025314,0,0,3.0338e-05,1,0.015558,0.01454,0.002181,0.001911
0.045887,0.025354,0,0,3.0348e-05,1,0.01558,0.01456,0.002184,0.001904
0.045887,0.025393,0,0,3.0361e-05,1,0.015601,0.01458,0.002187,0.001897
0.045888,0.025433,0,0,3.0374e-05,1,0.015623,0.0146,0.00219,0.00189
0.045888,0.025473,0,0,3.0367e-05,1,0.015644,0.01462,0.002193,0.001883
0.045888,0.025512,0,0,3.0365e-05,1,0.015665,0.01464,0.002196,0.001876
0.045888,0.025552,0,0,3.0365e-05,1,0.015687,0.01466,0.002199,0.001869
0.045888,0.025591,0,0,3.0366e-05,1,0.015708,0.01468,0.002202,0.001862
0.045888,0.025631,0,0,3.0366e-05,1,0.01573,0.0147,0.002205,0.001855
0.045888,0.025671,0,0,3.0355e-05,1,0.015751,0.01472,0.002208,0.001848
0.045888,0.02571,0,0,3.0345e-05,1,0.015772,0.01474,0.002211,0.001841
0.045888,0.02575,0,0,3.0337e-05,1,0.015794,0.01476,0.002214,0.001834
0.045888,0.025789,0,0,3.0331e-05,1,0.015815,0.01478,0.002217,0.001827
0.045889,0.025829,0,0,3.0326e-05,1,0.015837,0.0148,0.00222,0.00182
0.045889,0.025868,0,0,3.0335e-05,1,0.015858,0.01482,0.002223,0.001813
0.045889,0.025908,0,0,3.0342e-05,1,0.015879,0.01484,0.002226,0.001806
0.045889,0.025947,0,0,3.0345e-05,1,0.015901,0.01486,0.002229,0.001799
0.045889,0.025987,0,0,3.0349e-05,1,0.015922,0.01488,0.002232,0.001792
0.045889,0.026027,0,0,3.0348e-05,1,0.015944,0.0149,0.002235,0.001785
0.045889,0.026066,0,0,3.033e-05,1,0.015965,0.01492,0.002238,0.001778
0.045889,0.026106,0,0,3.0308e-05,1,0.015986,0.01494,0.002241,0.001771
0.045889,0.026146,0,0,3.0283e-05,1,0.016008,0.01496,0.002244,0.001764
0.045889,0.026185,0,0,3.0253e-05,1,0.016029,0.01498,0.002247,0.001757
0.04589,0.026225,0,0,3.022e-05,1,0.016051,0.015,0.00225,0.00175
0.04589,0.026264,0,0,3.0202e-05,1,0.016072,0.01502,0.002253,0.001743
0.04589,0.026304,0,0,3.0184e-05,1,0.016094,0.01504,0.002256,0.001736
0.04589,0.026344,0,0,3.0166e-05,1,0.016115,0.01506,0.002259,0.001729
0.04589,0.026383,0,0,3.0149e-05,1,0.016136,0.01508,0.002262,0.001722
0.04589,0.026422,0,0,3.0131e-05,1,0.016158,0.0151,0.002265,0.001715
0.04589,0.026462,0,0,3.0157e-05,1,0.016179,0.01512,0.002268,0.001708
0.04589,0.026501,0,0,3.0185e-05,1,0.016201,0.01514,0.002271,0.001701
0.04589,0.026541,0,0,3.0225e-05,1,0.016222,0.01516,0.002274,0.001694
0.04589,0.02658,0,0,3.0259e-05,1,0.016243,0.01518,0.002277,0.001687
0.045891,0.02662,0,0,3.0286e-05,1,0.016265,0.0152,0.00228,0.00168
0.045891,0.02666,0,0,3.027e-05,1,0.016286,0.01522,0.002283,0.001673
0.045891,0.026699,0,0,3.0256e-05,1,0.016308,0.01524,0.002286,0.001666
0.045891,0.026739,0,0,3.0243e-05,1,0.016329,0.01526,0.002289,0.001659
0.045891,0.026778,0,0,3.0231e-05,1,0.01635,0.01528,0.002292,0.001652
0.045891,0.026818,0,0,3.022e-05,1,0.016372,0.0153,0.002295,0.001645
0.045891,0.026857,0,0,3.0237e-05,1,0.016393,0.01532,0.002298,0.001638
0.045891,0.026897,0,0,3.0252e-05,1,0.016415,0.01534,0.002301,0.001631
0.045891,0.026936,0,0,3.0265e-05,1,0.016436,0.01536,0.002304,0.001624
0.045891,0.026976,0,0,3.0277e-05,1,0.016457,0.01538,0.002307,0.001617
0.045892,0.027015,0,0,3.0288e-05,1,0.016479,0.0154,0.00231,0.00161
0.045892,0.027055,0,0,3.0286e-05,1,0.0165,0.01542,0.002313,0.001603
0.045892,0.027094,0,0,3.0284e-05,1,0.016522,0.01544,0.002316,0.001596
0.045892,0.027134,0,0,3.0285e-05,1,0.016543,0.01546,0.002319,0.001589
0.045892,0.027174,0,0,3.0288e-05,1,0.016564,0.01548,0.002322,0.001582
0.045892,0.027213,0,0,3.0292e-05,1,0.016586,0.0155,0.002325,0.001575
0.045892,0.027253,0,0,3.0284e-05,1,0.016607,0.01552,0.002328,0.001568
0.045892,0.027292,0,0,3.0275e-05,1,0.016629,0.01554,0.002331,0.001561
0.045892,0.027332,0,0,3.0264e-05,1,0.01665,0.01556,0.002334,0.001554
0.045892,0.027372,0,0,3.0253e-05,1,0.016671,0.01558,0.002337,0.001547
0.045893,0.027411,0,0,3.024e-05,1,0.016693,0.0156,0.00234,0.00154
0.045893,0.02745,0,0,3.0229e-05,1,0.016714,0.01562,0.002343,0.001533
0.045893,0.02749,0,0,3.0218e-05,1,0.016736,0.01564,0.002346,0.001526
0.045893,0.027529,0,0,3.021e-05,1,0.016757,0.01566,0.002349,0.001519
0.045893,0.027569,0,0,3.0202e-05,1,0.016778,0.01568,0.002352,0.001512
0.045893,0.027608,0,0,3.0195e-05,1,0.0168,0.0157,0.002355,0.001505
0.045893,0.027648,0,0,3.0211e-05,1,0.016821,0.01572,0.002358,0.001498
0.045893,0.027687,0,0,3.0223e-05,1,0.016843,0.01574,0.002361,0.001491
0.045893,0.027727,0,0,3.0232e-05,1,0.016864,0.01576,0.002364,0.001484
0.045893,0.027766,0,0,3.0239e-05,1,0.016885,0.01578,0.002367,0.001477
0.045894,0.027806,0,0,3.0244e-05,1,0.016907,0.0158,0.00237,0.00147
0.045894,0.027845,0,0,3.0232e-05,1,0.016928,0.01582,0.002373,0.001463
0.045894,0.027885,0,0,3.0223e-05,1,0.01695,0.01584,0.002376,0.001456
0.045894,0.027924,0,0,3.0214e-05,1,0.016971,0.01586,0.002379,0.001449
0.045894,0.027964,0,0,3.0208e-05,1,0.016992,0.01588,0.002382,0.001442
0.045894,0.028003,0,0,3.0203e-05,1,0.017014,0.0159,0.002385,0.001435
0.045894,0.028043,0,0,3.022e-05,1,0.017035,0.01592,0.002388,0.001428
0.045894,0.028082,0,0,3.0242e-05,1,0.017057,0.01594,0.002391,0.001421
0.045894,0.028121,0,0,3.0267e-05,1,0.017078,0.01596,0.002394,0.001414
0.045894,0.028161,0,0,3.0296e-05,1,0.017099,0.01598,0.002397,0.001407
0.045895,0.0282,0,0,3.0329e-05,1,0.017121,0.016,0.0024,0.0014
0.045895,0.02824,0,0,3.0293e-05,1,0.017142,0.01602,0.002403,0.001393
0.045895,0.028279,0,0,3.0265e-05,1,0.017164,0.01604,0.002406,0.001386
0.045895,0.028319,0,0,3.0244e-05,1,0.017185,0.01606,0.002409,0.001379
0.045895,0.028358,0,0,3.023e-05,1,0.017206,0.01608,0.002412,0.001372
0.045895,0.028398,0,0,3.0222e-05,1,0.017228,0.0161,0.002415,0.001365
0.045895,0.028437,0,0,3.0208e-05,1,0.017249,0.01612,0.002418,0.001358
0.045895,0.028477,0,0,3.0199e-05,1,0.017271,0.01614,0.002421,0.001351
0.045895,0.028516,0,0,3.0196e-05,1,0.017292,0.01616,0.002424,0.001344
0.045895,0.028556,0,0,3.0198e-05,1,0.017313,0.01618,0.002427,0.001337
0.045896,0.028595,0,0,3.0205e-05,1,0.017335,0.0162,0.00243,0.00133
0.045896,0.028634,0,0,3.0192e-05,1,0.017356,0.01622,0.002433,0.001323
0.045896,0.028674,0,0,3.0179e-05,1,0.017378,0.01624,0.002436,0.001316
0.045896,0.028713,0,0,3.0168e-05,1,0.017399,0.01626,0.002439,0.001309
0.045896,0.028752,0,0,3.0158e-05,1,0.01742,0.01628,0.002442,0.001302
0.045896,0.028792,0,0,3.0146e-05,1,0.017442,0.0163,0.002445,0.001295
0.045896,0.028831,0,0,3.0123e-05,1,0.017463,0.01632,0.002448,0.001288
0.045896,0.028871,0,0,3.0101e-05,1,0.017485,0.01634,0.002451,0.001281
0.045896,0.02891,0,0,3.0079e-05,1,0.017506,0.01636,0.002454,0.001274
0.045896,0.02895,0,0,3.0057e-05,1,0.017527,0.01638,0.002457,0.001267
0.045897,0.028989,0,0,3.0033e-05,1,0.017549,0.0164,0.00246,0.00126
0.045897,0.029028,0,0,3.0049e-05,1,0.01757,0.01642,0.002463,0.001253
0.045897,0.029068,0,0,3.0064e-05,1,0.017592,0.01644,0.002466,0.001246
0.045897,0.029107,0,0,3.0081e-05,1,0.017613,0.01646,0.002469,0.001239
0.045897,0.029146,0,0,3.01e-05,1,0.017634,0.01648,0.002472,0.001232
0.045897,0.029186,0,0,3.012e-05,1,0.017656,0.0165,0.002475,0.001225
0.045897,0.029225,0,0,3.0121e-05,1,0.017677,0.01652,0.002478,0.001218
0.045897,0.029264,0,0,3.0122e-05,1,0.017699,0.01654,0.002481,0.001211
0.045897,0.029303,0,0,3.0125e-05,1,0.01772,0.01656,0.002484,0.001204
0.045897,0.029343,0,0,3.0129e-05,1,0.017741,0.01658,0.002487,0.001197
0.045898,0.029382,0,0,3.0136e-05,1,0.017763,0.0166,0.00249,0.00119
0.045898,0.029422,0,0,3.0126e-05,1,0.017784,0.01662,0.002493,0.001183
0.045898,0.029461,0,0,3.011e-05,1,0.017806,0.01664,0.002496,0.001176
0.045898,0.0295,0,0,3.0088e-05,1,0.017827,0.01666,0.002499,0.001169
0.045898,0.02954,0,0,3.0057e-05,1,0.017848,0.01668,0.002502,0.001162
0.045898,0.029579,0,0,3.0021e-05,1,0.01787,0.0167,0.002505,0.001155
0.045898,0.029618,0,0,3.003e-05,1,0.017891,0.01672,0.002508,0.001148
0.045898,0.029658,0,0,3.004e-05,1,0.017913,0.01674,0.002511,0.001141
0.045898,0.029697,0,0,3.0051e-05,1,0.017934,0.01676,0.002514,0.001134
0.045898,0.029736,0,0,3.0064e-05,1,0.017955,0.01678,0.002517,0.001127
0.045899,0.029775,0,0,3.0078e-05,1,0.017977,0.0168,0.00252,0.00112
0.045899,0.029814,0,0,3.0064e-05,1,0.017998,0.01682,0.002523,0.001113
0.045899,0.029853,0,0,3.0054e-05,1,0.01802,0.01684,0.002526,0.001106
0.045899,0.029892,0,0,3.0048e-05,1,0.018041,0.01686,0.002529,0.001099
0.045899,0.029932,0,0,3.0046e-05,1,0.018062,0.01688,0.002532,0.001092
0.045899,0.029971,0,0,3.0042e-05,1,0.018084,0.0169,0.002535,0.001085
0.045899,0.03001,0,0,3.0024e-05,1,0.018105,0.01692,0.002538,0.001078
0.045899,0.03005,0,0,3.0007e-05,1,0.018127,0.01694,0.002541,0.001071
0.045899,0.030089,0,0,2.9989e-05,1,0.018148,0.01696,0.002544,0.001064
0.045899,0.030128,0,0,2.9972e-05,1,0.018169,0.01698,0.002547,0.001057
0.0459,0.030167,0,0,2.9955e-05,1,0.018191,0.017,0.00255,0.00105
0.0459,0.030207,0,0,2.9952e-05,1,0.018212,0.01702,0.002553,0.001043
0.0459,0.030246,0,0,2.9949e-05,1,0.018234,0.01704,0.002556,0.001036
0.0459,0.030285,0,0,2.9947e-05,1,0.018255,0.01706,0.002559,0.001029
0.0459,0.030324,0,0,2.9946e-05,1,0.018276,0.01708,0.002562,0.001022
0.0459,0.030363,0,0,2.9947e-05,1,0.018298,0.0171,0.002565,0.001015
0.0459,0.030402,0,0,2.992e-05,1,0.018319,0.01712,0.002568,0.001008
0.0459,0.030441,0,0,2.9882e-05,1,0.018341,0.01714,0.002571,0.001001
0.0459,0.03048,0,0,2.9847e-05,1,0.018362,0.01716,0.002574,0.000994
0.0459,0.03052,0,0,2.981e-05,1,0.018383,0.01718,0.002577,0.000987
0.0459,0.030559,0,0,2.9769e-05,1,0.018405,0.0172,0.00258,0.00098
0.045901,0.030598,0,0,2.9776e-05,1,0.018426,0.01722,0.002583,0.000973
0.045901,0.030637,0,0,2.9783e-05,1,0.018448,0.01724,0.002586,0.000966
0.045901,0.030677,0,0,2.9789e-05,1,0.018469,0.01726,0.002589,0.000959
0.045901,0.030716,0,0,2.9795e-05,1,0.01849,0.01728,0.002592,0.000952
0.045901,0.030755,0,0,2.9801e-05,1,0.018512,0.0173,0.002595,0.000945
0.045901,0.030794,0,0,2.9818e-05,1,0.018533,0.01732,0.002598,0.000938
0.045901,0.030833,0,0,2.984e-05,1,0.018555,0.01734,0.002601,0.000931
0.045901,0.030872,0,0,2.9868e-05,1,0.018576,0.01736,0.002604,0.000924
0.045901,0.030911,0,0,2.9895e-05,1,0.018597,0.01738,0.002607,0.000917
0.045901,0.03095,0,0,2.9923e-05,1,0.018619,0.0174,0.00261,0.00091
0.045902,0.030988,0,0,2.9924e-05,1,0.01864,0.01742,0.002613,0.000903
0.045902,0.031027,0,0,2.9912e-05,1,0.018662,0.01744,0.002616,0.000896
0.045902,0.031066,0,0,2.9892e-05,1,0.018683,0.01746,0.002619,0.000889
0.045902,0.031105,0,0,2.9874e-05,1,0.018704,0.01748,0.002622,0.000882
0.045902,0.031144,0,0,2.9856e-05,1,0.018726,0.0175,0.002625,0.000875
0.045902,0.031184,0,0,2.987e-05,1,0.018747,0.01752,0.002628,0.000868
0.045902,0.031222,0,0,2.9883e-05,1,0.018769,0.01754,0.002631,0.000861
0.045902,0.031261,0,0,2.9894e-05,1,0.01879,0.01756,0.002634,0.000854
0.045902,0.0313,0,0,2.9903e-05,1,0.018811,0.01758,0.002637,0.000847
0.045902,0.031339,0,0,2.9911e-05,1,0.018833,0.0176,0.00264,0.00084
0.045903,0.031378,0,0,2.9881e-05,1,0.018854,0.01762,0.002643,0.000833
0.045903,0.031417,0,0,2.9849e-05,1,0.018876,0.01764,0.002646,0.000826
0.045903,0.031456,0,0,2.9815e-05,1,0.018897,0.01766,0.002649,0.000819
0.045903,0.031495,0,0,2.9776e-05,1,0.018918,0.01768,0.002652,0.000812
0.045903,0.031533,0,0,2.9732e-05,1,0.01894,0.0177,0.002655,0.000805
0.045903,0.031572,0,0,2.9728e-05,1,0.018961,0.01772,0.002658,0.000798
0.045903,0.031611,0,0,2.9731e-05,1,0.018983,0.01774,0.002661,0.000791
0.045903,0.03165,0,0,2.9736e-05,1,0.019004,0.01776,0.002664,0.000784
0.045903,0.031689,0,0,2.9743e-05,1,0.019025,0.01778,0.002667,0.000777
0.045903,0.031728,0,0,2.9753e-05,1,0.019047,0.0178,0.00267,0.00077
0.045904,0.031767,0,0,2.9753e-05,1,0.019068,0.01782,0.002673,0.000763
0.045904,0.031806,0,0,2.9756e-05,1,0.01909,0.01784,0.002676,0.000756
0.045904,0.031845,0,0,2.9761e-05,1,0.019111,0.01786,0.002679,0.000749
0.045904,0.031884,0,0,2.9769e-05,1,0.019132,0.01788,0.002682,0.000742
0.045904,0.031923,0,0,2.978e-05,1,0.019154,0.0179,0.002685,0.000735
0.045904,0.031961,0,0,2.9734e-05,1,0.019175,0.01792,0.002688,0.000728
0.045904,0.032,0,0,2.9685e-05,1,0.019197,0.01794,0.002691,0.000721
0.045904,0.032039,0,0,2.9634e-05,1,0.019218,0.01796,0.002694,0.000714
0.045904,0.032078,0,0,2.9581e-05,1,0.019239,0.01798,0.002697,0.000707
0.045904,0.032116,0,0,2.9526e-05,1,0.019261,0.018,0.0027,0.0007
0.045905,0.032155,0,0,2.9577e-05,1,0.019282,0.01802,0.002703,0.000693
0.045905,0.032194,0,0,2.9624e-05,1,0.019304,0.01804,0.002706,0.000686
0.045905,0.032232,0,0,2.9668e-05,1,0.019325,0.01806,0.002709,0.000679
0.045905,0.032271,0,0,2.9709e-05,1,0.019346,0.01808,0.002712,0.000672
0.045905,0.03231,0,0,2.9745e-05,1,0.019368,0.0181,0.002715,0.000665
0.045905,0.032348,0,0,2.9742e-05,1,0.019389,0.01812,0.002718,0.000658
0.045905,0.032387,0,0,2.9733e-05,1,0.019411,0.01814,0.002721,0.000651
0.045905,0.032425,0,0,2.9717e-05,1,0.019432,0.01816,0.002724,0.000644
0.045905,0.032464,0,0,2.9696e-05,1,0.019453,0.01818,0.002727,0.000637
0.045905,0.032502,0,0,2.9671e-05,1,0.019475,0.0182,0.00273,0.00063
0.045906,0.032541,0,0,2.9664e-05,1,0.019496,0.01822,0.002733,0.000623
0.045906,0.032579,0,0,2.9658e-05,1,0.019518,0.01824,0.002736,0.000616
0.045906,0.032618,0,0,2.9651e-05,1,0.019539,0.01826,0.002739,0.000609
0.045906,0.032656,0,0,2.9645e-05,1,0.01956,0.01828,0.002742,0.000602
0.045906,0.032695,0,0,2.9645e-05,1,0.019582,0.0183,0.002745,0.000595
0.045906,0.032733,0,0,2.9645e-05,1,0.019603,0.01832,0.002748,0.000588
0.045906,0.032772,0,0,2.9643e-05,1,0.019625,0.01834,0.002751,0.000581
0.045906,0.032811,0,0,2.9641e-05,1,0.019646,0.01836,0.002754,0.000574
0.045906,0.032849,0,0,2.9637e-05,1,0.019667,0.01838,0.002757,0.000567
0.045906,0.032888,0,0,2.963e-05,1,0.019689,0.0184,0.00276,0.00056
0.045906,0.032926,0,0,2.9629e-05,1,0.01971,0.01842,0.002763,0.000553
0.045907,0.032965,0,0,2.9626e-05,1,0.019732,0.01844,0.002766,0.000546
0.045907,0.033003,0,0,2.9621e-05,1,0.019753,0.01846,0.002769,0.000539
0.045907,0.033042,0,0,2.9614e-05,1,0.019774,0.01848,0.002772,0.000532
