"Vm","activationTime","activeTension","externalStimulusCurrent","ionicCurrent","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.04588,0.022753,0,0,3.346e-05,1,0.0065059,0.00608,0.000912,0.004872
0.045881,0.022895,0,0,3.3429e-05,1,0.0065273,0.0061,0.000915,0.004865
0.045881,0.023037,0,0,3.3397e-05,1,0.0065487,0.00612,0.000918,0.004858
0.045882,0.023178,0,0,3.3365e-05,1,0.0065701,0.00614,0.000921,0.004851
0.045882,0.023319,0,0,3.3332e-05,1,0.0065915,0.00616,0.000924,0.004844
0.045882,0.02346,0,0,3.33e-05,1,0.0066129,0.00618,0.000927,0.004837
0.045883,0.023601,0,0,3.3267e-05,1,0.0066343,0.0062,0.00093,0.00483
0.045883,0.023742,0,0,3.3234e-05,1,0.0066557,0.00622,0.000933,0.004823
0.045883,0.023883,0,0,3.3201e-05,1,0.0066771,0.00624,0.000936,0.004816
0.045884,0.024023,0,0,3.3167e-05,1,0.0066985,0.00626,0.000939,0.004809
0.045884,0.024163,0,0,3.3133e-05,1,0.0067199,0.00628,0.000942,0.004802
0.045884,0.024303,0,0,3.3099e-05,1,0.0067413,0.0063,0.000945,0.004795
0.045885,0.024443,0,0,3.3065e-05,1,0.0067627,0.00632,0.000948,0.004788
0.045885,0.024583,0,0,3.303e-05,1,0.0067841,0.00634,0.000951,0.004781
0.045885,0.024722,0,0,3.2995e-05,1,0.0068055,0.00636,0.000954,0.004774
0.045886,0.024862,0,0,3.296e-05,1,0.0068269,0.00638,0.000957,0.004767
0.045886,0.025001,0,0,3.2925e-05,1,0.0068483,0.0064,0.00096,0.00476
0.045886,0.02514,0,0,3.2889e-05,1,0.0068697,0.00642,0.000963,0.004753
0.045887,0.025279,0,0,3.2853e-05,1,0.0068911,0.00644,0.000966,0.004746
0.045887,0.025418,0,0,3.2817e-05,1,0.0069125,0.00646,0.000969,0.004739
0.045888,0.025556,0,0,3.2781e-05,1,0.0069339,0.00648,0.000972,0.004732
0.045888,0.025695,0,0,3.2744e-05,1,0.0069553,0.0065,0.000975,0.004725
0.045888,0.025833,0,0,3.2708e-05,1,0.0069767,0.00652,0.000978,0.004718
0.045889,0.025972,0,0,3.2671e-05,1,0.0069981,0.00654,0.000981,0.004711
0.045889,0.026111,0,0,3.2635e-05,1,0.0070195,0.00656,0.000984,0.004704
0.045889,0.026249,0,0,3.2598e-05,1,0.0070409,0.00658,0.000987,0.004697
0.04589,0.026387,0,0,3.2561e-05,1,0.0070623,0.0066,0.00099,0.00469
0.04589,0.026525,0,0,3.2523e-05,1,0.0070837,0.00662,0.000993,0.004683
0.04589,0.026663,0,0,3.2486e-05,1,0.0071051,0.00664,0.000996,0.004676
0.045891,0.0268,0,0,3.2448e-05,1,0.0071265,0.00666,0.000999,0.004669
0.045891,0.02694,0,0,3.2415e-05,1,0.0071479,0.00668,0.001002,0.004662
0.045891,0.027081,0,0,3.2385e-05,1,0.0071693,0.0067,0.001005,0.004655
0.045892,0.027221,0,0,3.2354e-05,1,0.0071907,0.00672,0.001008,0.004648
0.045892,0.027361,0,0,3.2323e-05,1,0.0072121,0.00674,0.001011,0.004641
0.045892,0.027501,0,0,3.2291e-05,1,0.0072335,0.00676,0.001014,0.004634
0.045893,0.02764,0,0,3.226e-05,1,0.0072549,0.00678,0.001017,0.004627
0.045893,0.02778,0,0,3.2227e-05,1,0.0072763,0.0068,0.00102,0.00462
0.045894,0.027919,0,0,3.2195e-05,1,0.0072977,0.00682,0.001023,0.004613
0.045894,0.028057,0,0,3.2162e-05,1,0.0073191,0.00684,0.001026,0.004606
0.045894,0.028196,0,0,3.2129e-05,1,0.0073405,0.00686,0.001029,0.004599
0.045895,0.028334,0,0,3.2095e-05,1,0.0073619,0.00688,0.001032,0.004592
0.045895,0.028472,0,0,3.2061e-05,1,0.0073833,0.0069,0.001035,0.004585
0.045895,0.02861,0,0,3.2027e-05,1,0.0074047,0.00692,0.001038,0.004578
0.045896,0.028747,0,0,3.1992e-05,1,0.0074261,0.00694,0.001041,0.004571
0.045896,0.028884,0,0,3.1957e-05,1,0.0074475,0.00696,0.001044,0.004564
0.045896,0.029021,0,0,3.1922e-05,1,0.0074689,0.00698,0.001047,0.004557
0.045897,0.029158,0,0,3.1886e-05,1,0.0074903,0.007,0.00105,0.00455
0.045897,0.029295,0,0,3.185e-05,1,0.0075117,0.00702,0.001053,0.004543
0.045897,0.029432,0,0,3.1814e-05,1,0.0075331,0.00704,0.001056,0.004536
0.045898,0.029568,0,0,3.1777e-05,1,0.0075545,0.00706,0.001059,0.004529
0.045898,0.029704,0,0,3.174e-05,1,0.0075759,0.00708,0.001062,0.004522
0.045898,0.02984,0,0,3.1703e-05,1,0.0075973,0.0071,0.001065,0.004515
0.045899,0.029975,0,0,3.1666e-05,1,0.0076187,0.00712,0.001068,0.004508
0.045899,0.030111,0,0,3.1628e-05,1,0.0076401,0.00714,0.001071,0.004501
0.045899,0.030254,0,0,3.1619e-05,1,0.0076615,0.00716,0.001074,0.004494
0.0459,0.030398,0,0,3.1615e-05,1,0.0076829,0.00718,0.001077,0.004487
0.0459,0.030543,0,0,3.161e-05,1,0.0077043,0.0072,0.00108,0.00448
0.0459,0.030687,0,0,3.1605e-05,1,0.0077257,0.00722,0.001083,0.004473
0.045901,0.030831,0,0,3.16e-05,1,0.0077471,0.00724,0.001086,0.004466
0.045901,0.030975,0,0,3.1594e-05,1,0.0077685,0.00726,0.001089,0.004459
0.045902,0.031119,0,0,3.1588e-05,1,0.0077899,0.00728,0.001092,0.004452
0.045902,0.031262,0,0,3.1582e-05,1,0.0078113,0.0073,0.001095,0.004445
0.045902,0.031406,0,0,3.1576e-05,1,0.0078327,0.00732,0.001098,0.004438
0.045903,0.03155,0,0,3.157e-05,1,0.0078541,0.00734,0.001101,0.004431
0.045903,0.031693,0,0,3.1563e-05,1,0.0078755,0.00736,0.001104,0.004424
0.045903,0.031836,0,0,3.1556e-05,1,0.0078969,0.00738,0.001107,0.004417
0.045904,0.031979,0,0,3.1548e-05,1,0.0079183,0.0074,0.00111,0.00441
0.045904,0.032122,0,0,3.1541e-05,1,0.0079397,0.00742,0.001113,0.004403
0.045904,0.032265,0,0,3.1533e-05,1,0.0079611,0.00744,0.001116,0.004396
0.045905,0.032408,0,0,3.1525e-05,1,0.0079825,0.00746,0.001119,0.004389
0.045905,0.032551,0,0,3.1517e-05,1,0.0080039,0.00748,0.001122,0.004382
0.045906,0.032693,0,0,3.1508e-05,1,0.0080254,0.0075,0.001125,0.004375
0.045906,0.032836,0,0,3.1499e-05,1,0.0080468,0.00752,0.001128,0.004368
0.045906,0.032979,0,0,3.1489e-05,1,0.0080682,0.00754,0.001131,0.004361
0.045907,0.033122,0,0,3.1479e-05,1,0.0080896,0.00756,0.001134,0.004354
0.045907,0.033264,0,0,3.1468e-05,1,0.008111,0.00758,0.001137,0.004347
0.045907,0.033407,0,0,3.1458e-05,1,0.0081324,0.0076,0.00114,0.00434
0.045908,0.033549,0,0,3.1447e-05,1,0.0081538,0.00762,0.001143,0.004333
0.045908,0.033691,0,0,3.1436e-05,1,0.0081752,0.00764,0.001146,0.004326
0.045908,0.033833,0,0,3.1425e-05,1,0.0081966,0.00766,0.001149,0.004319
0.045909,0.033975,0,0,3.1414e-05,1,0.008218,0.00768,0.001152,0.004312
0.045909,0.034117,0,0,3.1402e-05,1,0.0082394,0.0077,0.001155,0.004305
0.045909,0.034259,0,0,3.139e-05,1,0.0082608,0.00772,0.001158,0.004298
0.04591,0.0344,0,0,3.1378e-05,1,0.0082822,0.00774,0.001161,0.004291
0.04591,0.034542,0,0,3.1366e-05,1,0.0083036,0.00776,0.001164,0.004284
0.045911,0.034683,0,0,3.1354e-05,1,0.008325,0.00778,0.001167,0.004277
0.045911,0.034825,0,0,3.1341e-05,1,0.0083464,0.0078,0.00117,0.00427
0.045911,0.034966,0,0,3.1328e-05,1,0.0083678,0.00782,0.001173,0.004263
0.045912,0.035107,0,0,3.1315e-05,1,0.0083892,0.00784,0.001176,0.004256
0.045912,0.035248,0,0,3.1302e-05,1,0.0084106,0.00786,0.001179,0.004249
0.045912,0.035388,0,0,3.1289e-05,1,0.008432,0.00788,0.001182,0.004242
0.045913,0.035529,0,0,3.1275e-05,1,0.0084534,0.0079,0.001185,0.004235
0.045913,0.03567,0,0,3.1262e-05,1,0.0084748,0.00792,0.001188,0.004228
0.045913,0.03581,0,0,3.1248e-05,1,0.0084962,0.00794,0.001191,0.004221
0.045914,0.035951,0,0,3.1233e-05,1,0.0085176,0.00796,0.001194,0.004214
0.045914,0.036091,0,0,3.1219e-05,1,0.008539,0.00798,0.001197,0.004207
0.045914,0.036231,0,0,3.1204e-05,1,0.0085604,0.008,0.0012,0.0042
0.045915,0.036371,0,0,3.1191e-05,1,0.0085818,0.00802,0.001203,0.004193
0.045915,0.036512,0,0,3.1176e-05,1,0.0086032,0.00804,0.001206,0.004186
0.045916,0.036652,0,0,3.1162e-05,1,0.0086246,0.00806,0.001209,0.004179
0.045916,0.036792,0,0,3.1147e-05,1,0.008646,0.00808,0.001212,0.004172
0.045916,0.036932,0,0,3.1132e-05,1,0.0086674,0.0081,0.001215,0.004165
0.045917,0.037071,0,0,3.1117e-05,1,0.0086888,0.00812,0.001218,0.004158
0.045917,0.037211,0,0,3.1102e-05,1,0.0087102,0.00814,0.001221,0.004151
0.045917,0.037351,0,0,3.1086e-05,1,0.0087316,0.00816,0.001224,0.004144
0.045918,0.03749,0,0,3.107e-05,1,0.008753,0.00818,0.001227,0.004137
0.045918,0.037629,0,0,3.1054e-05,1,0.0087744,0.0082,0.00123,0.00413
0.045918,0.037769,0,0,3.1037e-05,1,0.0087958,0.00822,0.001233,0.004123
0.045919,0.037908,0,0,3.1021e-05,1,0.0088172,0.00824,0.001236,0.004116
0.045919,0.038047,0,0,3.1004e-05,1,0.0088386,0.00826,0.001239,0.004109
0.045919,0.038185,0,0,3.0986e-05,1,0.00886,0.00828,0.001242,0.004102
0.04592,0.038324,0,0,3.0969e-05,1,0.0088814,0.0083,0.001245,0.004095
0.04592,0.038463,0,0,3.0951e-05,1,0.0089028,0.00832,0.001248,0.004088
0.04592,0.038601,0,0,3.0933e-05,1,0.0089242,0.00834,0.001251,0.004081
0.045921,0.03874,0,0,3.0915e-05,1,0.0089456,0.00836,0.001254,0.004074
0.045921,0.038878,0,0,3.0897e-05,1,0.008967,0.00838,0.001257,0.004067
0.045921,0.039016,0,0,3.0878e-05,1,0.0089884,0.0084,0.00126,0.00406
0.045922,0.039154,0,0,3.0859e-05,1,0.0090098,0.00842,0.001263,0.004053
0.045922,0.039292,0,0,3.084e-05,1,0.0090312,0.00844,0.001266,0.004046
0.045922,0.03943,0,0,3.082e-05,1,0.0090526,0.00846,0.001269,0.004039
0.045923,0.039568,0,0,3.0801e-05,1,0.009074,0.00848,0.001272,0.004032
0.045923,0.039705,0,0,3.0781e-05,1,0.0090954,0.0085,0.001275,0.004025
0.045924,0.039843,0,0,3.0761e-05,1,0.0091168,0.00852,0.001278,0.004018
0.045924,0.03998,0,0,3.0741e-05,1,0.0091382,0.00854,0.001281,0.004011
0.045924,0.040118,0,0,3.0721e-05,1,0.0091596,0.00856,0.001284,0.004004
0.045925,0.040257,0,0,3.0708e-05,1,0.009181,0.00858,0.001287,0.003997
0.045925,0.040399,0,0,3.0703e-05,1,0.0092024,0.0086,0.00129,0.00399
0.045925,0.040541,0,0,3.0698e-05,1,0.0092238,0.00862,0.001293,0.003983
0.045926,0.040683,0,0,3.0693e-05,1,0.0092452,0.00864,0.001296,0.003976
0.045926,0.040825,0,0,3.0688e-05,1,0.0092666,0.00866,0.001299,0.003969
0.045926,0.040967,0,0,3.0683e-05,1,0.009288,0.00868,0.001302,0.003962
0.045927,0.041109,0,0,3.0678e-05,1,0.0093094,0.0087,0.001305,0.003955
0.045927,0.04125,0,0,3.0673e-05,1,0.0093308,0.00872,0.001308,0.003948
0.045927,0.041392,0,0,3.0667e-05,1,0.0093522,0.00874,0.001311,0.003941
0.045928,0.041534,0,0,3.0662e-05,1,0.0093736,0.00876,0.001314,0.003934
0.045928,0.041675,0,0,3.0656e-05,1,0.009395,0.00878,0.001317,0.003927
0.045928,0.041817,0,0,3.0651e-05,1,0.0094164,0.0088,0.00132,0.00392
0.045929,0.041958,0,0,3.0645e-05,1,0.0094378,0.00882,0.001323,0.003913
0.045929,0.042099,0,0,3.0639e-05,1,0.0094592,0.00884,0.001326,0.003906
0.04593,0.04224,0,0,3.0633e-05,1,0.0094806,0.00886,0.001329,0.003899
0.04593,0.042382,0,0,3.0627e-05,1,0.009502,0.00888,0.001332,0.003892
0.04593,0.042523,0,0,3.0621e-05,1,0.0095234,0.0089,0.001335,0.003885
0.045931,0.042664,0,0,3.0615e-05,1,0.0095448,0.00892,0.001338,0.003878
0.045931,0.042805,0,0,3.0609e-05,1,0.0095662,0.00894,0.001341,0.003871
0.045931,0.042946,0,0,3.0603e-05,1,0.0095876,0.00896,0.001344,0.003864
0.045932,0.043087,0,0,3.0596e-05,1,0.009609,0.00898,0.001347,0.003857
0.045932,0.043227,0,0,3.059e-05,1,0.0096304,0.009,0.00135,0.00385
0.045932,0.043368,0,0,3.0583e-05,1,0.0096518,0.00902,0.001353,0.003843
0.045933,0.043509,0,0,3.0576e-05,1,0.0096732,0.00904,0.001356,0.003836
0.045933,0.04365,0,0,3.0569e-05,1,0.0096946,0.00906,0.001359,0.003829
0.045933,0.043791,0,0,3.0562e-05,1,0.009716,0.00908,0.001362,0.003822
0.045934,0.043932,0,0,3.0555e-05,1,0.0097374,0.0091,0.001365,0.003815
0.045934,0.044073,0,0,3.0548e-05,1,0.0097588,0.00912,0.001368,0.003808
0.045934,0.044213,0,0,3.054e-05,1,0.0097802,0.00914,0.001371,0.003801
0.045935,0.044354,0,0,3.0533e-05,1,0.0098016,0.00916,0.001374,0.003794
0.045935,0.044494,0,0,3.0525e-05,1,0.009823,0.00918,0.001377,0.003787
0.045936,0.044635,0,0,3.0518e-05,1,0.0098444,0.0092,0.00138,0.00378
0.045936,0.044775,0,0,3.051e-05,1,0.0098658,0.00922,0.001383,0.003773
0.045936,0.044916,0,0,3.0502e-05,1,0.0098872,0.00924,0.001386,0.003766
0.045937,0.045056,0,0,3.0494e-05,1,0.0099086,0.00926,0.001389,0.003759
0.045937,0.045196,0,0,3.0486e-05,1,0.00993,0.00928,0.001392,0.003752
0.045937,0.045336,0,0,3.0478e-05,1,0.0099514,0.0093,0.001395,0.003745
0.045938,0.045476,0,0,3.0469e-05,1,0.0099728,0.00932,0.001398,0.003738
0.045938,0.045616,0,0,3.0461e-05,1,0.0099942,0.00934,0.001401,0.003731
0.045938,0.045756,0,0,3.0453e-05,1,0.010016,0.00936,0.001404,0.003724
0.045939,0.045896,0,0,3.0444e-05,1,0.010037,0.00938,0.001407,0.003717
0.045939,0.046036,0,0,3.0435e-05,1,0.010058,0.0094,0.00141,0.00371
0.045939,0.046176,0,0,3.0427e-05,1,0.01008,0.00942,0.001413,0.003703
0.04594,0.046315,0,0,3.0418e-05,1,0.010101,0.00944,0.001416,0.003696
0.04594,0.046455,0,0,3.0409e-05,1,0.010123,0.00946,0.001419,0.003689
0.04594,0.046595,0,0,3.04e-05,1,0.010144,0.00948,0.001422,0.003682
0.045941,0.046734,0,0,3.0391e-05,1,0.010165,0.0095,0.001425,0.003675
0.045941,0.046874,0,0,3.0381e-05,1,0.010187,0.00952,0.001428,0.003668
0.045941,0.047013,0,0,3.0371e-05,1,0.010208,0.00954,0.001431,0.003661
0.045942,0.047153,0,0,3.0361e-05,1,0.01023,0.00956,0.001434,0.003654
0.045942,0.047292,0,0,3.0352e-05,1,0.010251,0.00958,0.001437,0.003647
0.045943,0.047432,0,0,3.0341e-05,1,0.010272,0.0096,0.00144,0.00364
0.045943,0.047571,0,0,3.0331e-05,1,0.010294,0.00962,0.001443,0.003633
0.045943,0.04771,0,0,3.0321e-05,1,0.010315,0.00964,0.001446,0.003626
0.045944,0.04785,0,0,3.0311e-05,1,0.010337,0.00966,0.001449,0.003619
0.045944,0.047989,0,0,3.0301e-05,1,0.010358,0.00968,0.001452,0.003612
0.045944,0.048128,0,0,3.029e-05,1,0.010379,0.0097,0.001455,0.003605
0.045945,0.048267,0,0,3.028e-05,1,0.010401,0.00972,0.001458,0.003598
0.045945,0.048406,0,0,3.0269e-05,1,0.010422,0.00974,0.001461,0.003591
0.045945,0.048545,0,0,3.0258e-05,1,0.010444,0.00976,0.001464,0.003584
0.045946,0.048684,0,0,3.0247e-05,1,0.010465,0.00978,0.001467,0.003577
0.045946,0.048823,0,0,3.0237e-05,1,0.010486,0.0098,0.00147,0.00357
0.045946,0.048961,0,0,3.0226e-05,1,0.010508,0.00982,0.001473,0.003563
0.045947,0.0491,0,0,3.0214e-05,1,0.010529,0.00984,0.001476,0.003556
0.045947,0.049239,0,0,3.0203e-05,1,0.010551,0.00986,0.001479,0.003549
0.045947,0.049377,0,0,3.0192e-05,1,0.010572,0.00988,0.001482,0.003542
0.045948,0.049516,0,0,3.0181e-05,1,0.010593,0.0099,0.001485,0.003535
0.045948,0.049654,0,0,3.0169e-05,1,0.010615,0.00992,0.001488,0.003528
0.045948,0.049792,0,0,3.0158e-05,1,0.010636,0.00994,0.001491,0.003521
0.045949,0.049931,0,0,3.0146e-05,1,0.010658,0.00996,0.001494,0.003514
0.045949,0.050069,0,0,3.0135e-05,1,0.010679,0.00998,0.001497,0.003507
0.04595,0.050207,0,0,3.0123e-05,1,0.0107,0.01,0.0015,0.0035
0.04595,0.050349,0,0,3.012e-05,1,0.010722,0.01002,0.001503,0.003493
0.04595,0.050491,0,0,3.0118e-05,1,0.010743,0.01004,0.001506,0.003486
0.045951,0.050633,0,0,3.0115e-05,1,0.010765,0.01006,0.001509,0.003479
0.045951,0.050775,0,0,3.0112e-05,1,0.010786,0.01008,0.001512,0.003472
0.045951,0.050916,0,0,3.011e-05,1,0.010807,0.0101,0.001515,0.003465
0.045952,0.051058,0,0,3.0107e-05,1,0.010829,0.01012,0.001518,0.003458
0.045952,0.0512,0,0,3.0104e-05,1,0.01085,0.01014,0.001521,0.003451
0.045952,0.051341,0,0,3.0101e-05,1,0.010872,0.01016,0.001524,0.003444
0.045953,0.051483,0,0,3.0098e-05,1,0.010893,0.01018,0.001527,0.003437
0.045953,0.051624,0,0,3.0095e-05,1,0.010914,0.0102,0.00153,0.00343
0.045953,0.051766,0,0,3.0092e-05,1,0.010936,0.01022,0.001533,0.003423
0.045954,0.051907,0,0,3.0088e-05,1,0.010957,0.01024,0.001536,0.003416
0.045954,0.052049,0,0,3.0085e-05,1,0.010979,0.01026,0.001539,0.003409
0.045954,0.05219,0,0,3.0081e-05,1,0.011,0.01028,0.001542,0.003402
0.045955,0.052331,0,0,3.0078e-05,1,0.011021,0.0103,0.001545,0.003395
0.045955,0.052472,0,0,3.0074e-05,1,0.011043,0.01032,0.001548,0.003388
0.045956,0.052614,0,0,3.0071e-05,1,0.011064,0.01034,0.001551,0.003381
0.045956,0.052755,0,0,3.0067e-05,1,0.011086,0.01036,0.001554,0.003374
0.045956,0.052896,0,0,3.0063e-05,1,0.011107,0.01038,0.001557,0.003367
0.045957,0.053037,0,0,3.0059e-05,1,0.011128,0.0104,0.00156,0.00336
0.045957,0.053178,0,0,3.0055e-05,1,0.01115,0.01042,0.001563,0.003353
0.045957,0.053318,0,0,3.0051e-05,1,0.011171,0.01044,0.001566,0.003346
0.045958,0.053459,0,0,3.0047e-05,1,0.011193,0.01046,0.001569,0.003339
0.045958,0.0536,0,0,3.0043e-05,1,0.011214,0.01048,0.001572,0.003332
0.045958,0.053741,0,0,3.0039e-05,1,0.011235,0.0105,0.001575,0.003325
0.045959,0.053882,0,0,3.0035e-05,1,0.011257,0.01052,0.001578,0.003318
0.045959,0.054023,0,0,3.0031e-05,1,0.011278,0.01054,0.001581,0.003311
0.045959,0.054163,0,0,3.0027e-05,1,0.0113,0.01056,0.001584,0.003304
0.04596,0.054304,0,0,3.0023e-05,1,0.011321,0.01058,0.001587,0.003297
0.04596,0.054445,0,0,3.0018e-05,1,0.011342,0.0106,0.00159,0.00329
0.04596,0.054585,0,0,3.0014e-05,1,0.011364,0.01062,0.001593,0.003283
0.045961,0.054726,0,0,3.0009e-05,1,0.011385,0.01064,0.001596,0.003276
0.045961,0.054866,0,0,3.0005e-05,1,0.011407,0.01066,0.001599,0.003269
0.045961,0.055007,0,0,3e-05,1,0.011428,0.01068,0.001602,0.003262
0.045962,0.055147,0,0,2.9995e-05,1,0.011449,0.0107,0.001605,0.003255
0.045962,0.055287,0,0,2.999e-05,1,0.011471,0.01072,0.001608,0.003248
0.045963,0.055428,0,0,2.9985e-05,1,0.011492,0.01074,0.001611,0.003241
0.045963,0.055568,0,0,2.998e-05,1,0.011514,0.01076,0.001614,0.003234
0.045963,0.055708,0,0,2.9975e-05,1,0.011535,0.01078,0.001617,0.003227
0.045964,0.055848,0,0,2.997e-05,1,0.011557,0.0108,0.00162,0.00322
0.045964,0.055988,0,0,2.9965e-05,1,0.011578,0.01082,0.001623,0.003213
0.045964,0.056128,0,0,2.9959e-05,1,0.011599,0.01084,0.001626,0.003206
0.045965,0.056268,0,0,2.9954e-05,1,0.011621,0.01086,0.001629,0.003199
0.045965,0.056408,0,0,2.9948e-05,1,0.011642,0.01088,0.001632,0.003192
0.045965,0.056548,0,0,2.9942e-05,1,0.011664,0.0109,0.001635,0.003185
0.045966,0.056688,0,0,2.9937e-05,1,0.011685,0.01092,0.001638,0.003178
0.045966,0.056828,0,0,2.9931e-05,1,0.011706,0.01094,0.001641,0.003171
0.045966,0.056967,0,0,2.9925e-05,1,0.011728,0.01096,0.001644,0.003164
0.045967,0.057107,0,0,2.9919e-05,1,0.011749,0.01098,0.001647,0.003157
0.045967,0.057247,0,0,2.9912e-05,1,0.011771,0.011,0.00165,0.00315
0.045967,0.057386,0,0,2.9907e-05,1,0.011792,0.01102,0.001653,0.003143
0.045968,0.057526,0,0,2.9902e-05,1,0.011813,0.01104,0.001656,0.003136
0.045968,0.057666,0,0,2.9897e-05,1,0.011835,0.01106,0.001659,0.003129
0.045968,0.057805,0,0,2.9891e-05,1,0.011856,0.01108,0.001662,0.003122
0.045969,0.057945,0,0,2.9886e-05,1,0.011878,0.0111,0.001665,0.003115
0.045969,0.058084,0,0,2.988e-05,1,0.011899,0.01112,0.001668,0.003108
0.04597,0.058224,0,0,2.9875e-05,1,0.01192,0.01114,0.001671,0.003101
0.04597,0.058363,0,0,2.9869e-05,1,0.011942,0.01116,0.001674,0.003094
0.04597,0.058502,0,0,2.9864e-05,1,0.011963,0.01118,0.001677,0.003087
0.045971,0.058642,0,0,2.9858e-05,1,0.011985,0.0112,0.00168,0.00308
0.045971,0.058781,0,0,2.9853e-05,1,0.012006,0.01122,0.001683,0.003073
0.045971,0.05892,0,0,2.9847e-05,1,0.012027,0.01124,0.001686,0.003066
0.045972,0.059059,0,0,2.9841e-05,1,0.012049,0.01126,0.001689,0.003059
0.045972,0.059198,0,0,2.9835e-05,1,0.01207,0.01128,0.001692,0.003052
0.045972,0.059337,0,0,2.983e-05,1,0.012092,0.0113,0.001695,0.003045
0.045973,0.059476,0,0,2.9824e-05,1,0.012113,0.01132,0.001698,0.003038
0.045973,0.059615,0,0,2.9818e-05,1,0.012134,0.01134,0.001701,0.003031
0.045973,0.059754,0,0,2.9812e-05,1,0.012156,0.01136,0.001704,0.003024
0.045974,0.059893,0,0,2.9806e-05,1,0.012177,0.01138,0.001707,0.003017
0.045974,0.060031,0,0,2.98e-05,1,0.012199,0.0114,0.00171,0.00301
0.045974,0.06017,0,0,2.9794e-05,1,0.01222,0.01142,0.001713,0.003003
0.045975,0.06031,0,0,2.979e-05,1,0.012241,0.01144,0.001716,0.002996
0.045975,0.06045,0,0,2.9787e-05,1,0.012263,0.01146,0.001719,0.002989
0.045975,0.060591,0,0,2.9785e-05,1,0.012284,0.01148,0.001722,0.002982
0.045976,0.060731,0,0,2.9783e-05,1,0.012306,0.0115,0.001725,0.002975
0.045976,0.060872,0,0,2.978e-05,1,0.012327,0.01152,0.001728,0.002968
0.045976,0.061013,0,0,2.9777e-05,1,0.012348,0.01154,0.001731,0.002961
0.045977,0.061153,0,0,2.9774e-05,1,0.01237,0.01156,0.001734,0.002954
0.045977,0.061294,0,0,2.9771e-05,1,0.012391,0.01158,0.001737,0.002947
0.045977,0.061434,0,0,2.9768e-05,1,0.012413,0.0116,0.00174,0.00294
0.045978,0.061575,0,0,2.9765e-05,1,0.012434,0.01162,0.001743,0.002933
0.045978,0.061715,0,0,2.9762e-05,1,0.012455,0.01164,0.001746,0.002926
0.045979,0.061856,0,0,2.9758e-05,1,0.012477,0.01166,0.001749,0.002919
0.045979,0.061996,0,0,2.9755e-05,1,0.012498,0.01168,0.001752,0.002912
0.045979,0.062136,0,0,2.9752e-05,1,0.01252,0.0117,0.001755,0.002905
0.04598,0.062277,0,0,2.9748e-05,1,0.012541,0.01172,0.001758,0.002898
0.04598,0.062417,0,0,2.9745e-05,1,0.012562,0.01174,0.001761,0.002891
0.04598,0.062557,0,0,2.9742e-05,1,0.012584,0.01176,0.001764,0.002884
0.045981,0.062697,0,0,2.9738e-05,1,0.012605,0.01178,0.001767,0.002877
0.045981,0.062838,0,0,2.9735e-05,1,0.012627,0.0118,0.00177,0.00287
0.045981,0.062978,0,0,2.9731e-05,1,0.012648,0.01182,0.001773,0.002863
0.045982,0.063118,0,0,2.9727e-05,1,0.012669,0.01184,0.001776,0.002856
0.045982,0.063258,0,0,2.9724e-05,1,0.012691,0.01186,0.001779,0.002849
0.045982,0.063398,0,0,2.972e-05,1,0.012712,0.01188,0.001782,0.002842
0.045983,0.063538,0,0,2.9716e-05,1,0.012734,0.0119,0.001785,0.002835
0.045983,0.063678,0,0,2.9712e-05,1,0.012755,0.01192,0.001788,0.002828
0.045983,0.063818,0,0,2.9708e-05,1,0.012776,0.01194,0.001791,0.002821
0.045984,0.063958,0,0,2.9704e-05,1,0.012798,0.01196,0.001794,0.002814
0.045984,0.064098,0,0,2.97e-05,1,0.012819,0.01198,0.001797,0.002807
0.045984,0.064238,0,0,2.9696e-05,1,0.012841,0.012,0.0018,0.0028
0.045985,0.064378,0,0,2.9693e-05,1,0.012862,0.01202,0.001803,0.002793
0.045985,0.064518,0,0,2.9689e-05,1,0.012883,0.01204,0.001806,0.002786
0.045986,0.064658,0,0,2.9686e-05,1,0.012905,0.01206,0.001809,0.002779
0.045986,0.064797,0,0,2.9682e-05,1,0.012926,0.01208,0.001812,0.002772
0.045986,0.064937,0,0,2.9678e-05,1,0.012948,0.0121,0.001815,0.002765
0.045987,0.065077,0,0,2.9675e-05,1,0.012969,0.01212,0.001818,0.002758
0.045987,0.065217,0,0,2.9671e-05,1,0.01299,0.01214,0.001821,0.002751
0.045987,0.065357,0,0,2.9668e-05,1,0.013012,0.01216,0.001824,0.002744
0.045988,0.065496,0,0,2.9664e-05,1,0.013033,0.01218,0.001827,0.002737
0.045988,0.065636,0,0,2.9661e-05,1,0.013055,0.0122,0.00183,0.00273
0.045988,0.065776,0,0,2.9657e-05,1,0.013076,0.01222,0.001833,0.002723
0.045989,0.065915,0,0,2.9654e-05,1,0.013097,0.01224,0.001836,0.002716
0.045989,0.066055,0,0,2.965e-05,1,0.013119,0.01226,0.001839,0.002709
0.045989,0.066195,0,0,2.9646e-05,1,0.01314,0.01228,0.001842,0.002702
0.04599,0.066334,0,0,2.9643e-05,1,0.013162,0.0123,0.001845,0.002695
0.04599,0.066474,0,0,2.9639e-05,1,0.013183,0.01232,0.001848,0.002688
0.04599,0.066613,0,0,2.9636e-05,1,0.013204,0.01234,0.001851,0.002681
