time V u1 u2 u3 Iion
0.3716500 0.0000000 2.0574750 0.5952660 0.0000000 -0.0000000
0.3717000 0.0000000 2.0575500 0.5952443 0.0000000 -0.0000000
0.3717500 0.0000000 2.0576250 0.5952226 0.0000000 -0.0000000
0.3718000 0.0000000 2.0577000 0.5952009 0.0000000 -0.0000000
0.3718500 0.0000000 2.0577750 0.5951792 0.0000000 -0.0000000
0.3719000 0.0000000 2.0578500 0.5951575 0.0000000 -0.0000000
0.3719500 0.0000000 2.0579250 0.5951358 0.0000000 -0.0000000
0.3720000 0.0000000 2.0580000 0.5951141 0.0000000 -0.0000000
0.3720500 0.0000000 2.0580750 0.5950924 0.0000000 -0.0000000
0.3721000 0.0000000 2.0581500 0.5950708 0.0000000 -0.0000000
0.3721500 0.0000000 2.0582250 0.5950491 0.0000000 -0.0000000
0.3722000 0.0000000 2.0583000 0.5950274 0.0000000 -0.0000000
0.3722500 0.0000000 2.0583750 0.5950057 0.0000000 -0.0000000
0.3723000 0.0000000 2.0584500 0.5949840 0.0000000 -0.0000000
0.3723500 0.0000000 2.0585250 0.5949623 0.0000000 -0.0000000
0.3724000 0.0000000 2.0586000 0.5949407 0.0000000 -0.0000000
0.3724500 0.0000000 2.0586750 0.5949190 0.0000000 -0.0000000
0.3725000 0.0000000 2.0587500 0.5948973 0.0000000 -0.0000000
0.3725500 0.0000000 2.0588250 0.5948757 0.0000000 -0.0000000
0.3726000 0.0000000 2.0589000 0.5948540 0.0000000 -0.0000000
0.3726500 0.0000000 2.0589750 0.5948323 0.0000000 -0.0000000
0.3727000 0.0000000 2.0590500 0.5948107 0.0000000 -0.0000000
0.3727500 0.0000000 2.0591250 0.5947890 0.0000000 -0.0000000
0.3728000 0.0000000 2.0592000 0.5947673 0.0000000 -0.0000000
0.3728500 0.0000000 2.0592750 0.5947457 0.0000000 -0.0000000
0.3729000 0.0000000 2.0593500 0.5947240 0.0000000 -0.0000000
0.3729500 0.0000000 2.0594250 0.5947023 0.0000000 -0.0000000
0.3730000 0.0000000 2.0595000 0.5946807 0.0000000 -0.0000000
0.3730500 0.0000000 2.0595750 0.5946590 0.0000000 -0.0000000
0.3731000 0.0000000 2.0596500 0.5946374 0.0000000 -0.0000000
0.3731500 0.0000000 2.0597250 0.5946157 0.0000000 -0.0000000
0.3732000 0.0000000 2.0598000 0.5945941 0.0000000 -0.0000000
0.3732500 0.0000000 2.0598750 0.5945724 0.0000000 -0.0000000
0.3733000 0.0000000 2.0599500 0.5945508 0.0000000 -0.0000000
0.3733500 0.0000000 2.0600250 0.5945291 0.0000000 -0.0000000
0.3734000 0.0000000 2.0601000 0.5945075 0.0000000 -0.0000000
0.3734500 0.0000000 2.0601750 0.5944858 0.0000000 -0.0000000
0.3735000 0.0000000 2.0602500 0.5944642 0.0000000 -0.0000000
0.3735500 0.0000000 2.0603250 0.5944426 0.0000000 -0.0000000
0.3736000 0.0000000 2.0604000 0.5944209 0.0000000 -0.0000000
0.3736500 0.0000000 2.0604750 0.5943993 0.0000000 -0.0000000
0.3737000 0.0000000 2.0605500 0.5943777 0.0000000 -0.0000000
0.3737500 0.0000000 2.0606250 0.5943560 0.0000000 -0.0000000
0.3738000 0.0000000 2.0607000 0.5943344 0.0000000 -0.0000000
0.3738500 0.0000000 2.0607750 0.5943128 0.0000000 -0.0000000
0.3739000 0.0000000 2.0608500 0.5942911 0.0000000 -0.0000000
0.3739500 0.0000000 2.0609250 0.5942695 0.0000000 -0.0000000
0.3740000 0.0000000 2.0610000 0.5942479 0.0000000 -0.0000000
0.3740500 0.0000000 2.0610750 0.5942263 0.0000000 -0.0000000
0.3741000 0.0000000 2.0611500 0.5942046 0.0000000 -0.0000000
0.3741500 0.0000000 2.0612250 0.5941830 0.0000000 -0.0000000
